ticker,name,sector,cap_tier,avg_volume,exchange
KLAC,KLA Corporation,Technology,Mega-Cap,988739,NMS
PM,Philip Morris International Inc,Consumer Defensive,Mega-Cap,4915723,NYQ
NVS,Novartis AG,Healthcare,Mega-Cap,1686893,NYQ
AZN,AstraZeneca PLC,Healthcare,Mega-Cap,1930820,NYQ
DELL,Dell Technologies Inc.,Technology,Mega-Cap,8808695,NYQ
SNDK,Sandisk Corporation,Technology,Mega-Cap,15914819,NMS
RY,Royal Bank Of Canada,Financial Services,Mega-Cap,1484423,NYQ
MRVL,"Marvell Technology, Inc.",Technology,Mega-Cap,30691420,NMS
QCOM,QUALCOMM Incorporated,Technology,Mega-Cap,19683434,NMS
GEV,GE Vernova Inc.,Industrials,Mega-Cap,2520498,NYQ
SHEL,Shell PLC,Energy,Mega-Cap,8073091,NYQ
WFC,Wells Fargo & Company,Financial Services,Mega-Cap,17416430,NYQ
LIN,Linde plc,Basic Materials,Mega-Cap,2277444,NMS
RTX,RTX Corporation,Industrials,Mega-Cap,5380242,NYQ
BHP,BHP Group Limited,Basic Materials,Mega-Cap,2986539,NYQ
PANW,"Palo Alto Networks, Inc.",Technology,Mega-Cap,8324363,NMS
ANET,"Arista Networks, Inc.",Technology,Large-Cap,8985455,NYQ
C,"Citigroup, Inc.",Financial Services,Mega-Cap,12754204,NYQ
MUFG,"Mitsubishi UFJ Financial Group,",Financial Services,Mega-Cap,3440555,NYQ
ADI,"Analog Devices, Inc.",Technology,Large-Cap,3937093,NMS
SAP,SAP  SE,Technology,Mega-Cap,3422852,NYQ
STX,Seagate Technology Holdings PLC,Technology,Large-Cap,3917273,NMS
AXP,American Express Company,Financial Services,Mega-Cap,3317693,NYQ
WDC,Western Digital Corporation,Technology,Large-Cap,7830826,NMS
TTE,TotalEnergies SE,Energy,Large-Cap,1937228,NYQ
TMUS,"T-Mobile US, Inc.",Communication Services,Large-Cap,5526430,NMS
PEP,"Pepsico, Inc.",Consumer Defensive,Large-Cap,6462846,NMS
VZ,Verizon Communications Inc.,Communication Services,Large-Cap,24450023,NYQ
MCD,McDonald's Corporation,Consumer Cyclical,Large-Cap,3618928,NYQ
APP,Applovin Corporation,Communication Services,Large-Cap,4677550,NMS
CRWD,"CrowdStrike Holdings, Inc.",Technology,Large-Cap,3492638,NMS
NVO,Novo Nordisk A/S,Healthcare,Large-Cap,16415926,NYQ
TD,Toronto Dominion Bank (The),Financial Services,Large-Cap,2351571,NYQ
AMGN,Amgen Inc.,Healthcare,Large-Cap,2589563,NMS
APH,Amphenol Corporation,Technology,Large-Cap,9754369,NYQ
NEE,"NextEra Energy, Inc.",Utilities,Large-Cap,10381349,NYQ
TMO,Thermo Fisher Scientific Inc,Healthcare,Large-Cap,2271979,NYQ
RIO,Rio Tinto Plc,Basic Materials,Large-Cap,2774330,NYQ
SAN,"Banco Santander, S.A. Sponsored",Financial Services,Large-Cap,10583042,NYQ
TJX,"TJX Companies, Inc. (The)",Consumer Cyclical,Large-Cap,5043538,NYQ
DIS,Walt Disney Company (The),Communication Services,Large-Cap,9375711,NYQ
GLW,Corning Incorporated,Technology,Large-Cap,13118168,NYQ
BA,Boeing Company (The),Industrials,Large-Cap,7154161,NYQ
ETN,"Eaton Corporation, PLC",Industrials,Large-Cap,2663653,NYQ
SCCO,Southern Copper Corporation,Basic Materials,Large-Cap,1544215,NYQ
T,AT&T Inc.,Communication Services,Large-Cap,39664052,NYQ
GILD,"Gilead Sciences, Inc.",Healthcare,Large-Cap,6116966,NMS
DE,Deere & Company,Industrials,Large-Cap,1302069,NYQ
CRM,"Salesforce, Inc.",Technology,Large-Cap,14050801,NYQ
UNP,Union Pacific Corporation,Industrials,Large-Cap,3025879,NYQ
UBS,UBS Group AG Registered,Financial Services,Large-Cap,2597226,NYQ
BLK,"BlackRock, Inc.",Financial Services,Large-Cap,785763,NYQ
BUD,Anheuser-Busch Inbev SA Sponsor,Consumer Defensive,Large-Cap,1932925,NYQ
ABT,Abbott Laboratories,Healthcare,Large-Cap,12664311,NYQ
SCHW,Charles Schwab Corporation (The,Financial Services,Large-Cap,10696252,NYQ
IBKR,"Interactive Brokers Group, Inc.",Financial Services,Large-Cap,4943676,NMS
SHOP,Shopify Inc.,Technology,Large-Cap,10172723,NMS
SMFG,Sumitomo Mitsui Financial Group,Financial Services,Large-Cap,2142738,NYQ
UBER,"Uber Technologies, Inc.",Technology,Large-Cap,17261163,NYQ
COP,ConocoPhillips,Energy,Large-Cap,9105711,NYQ
PFE,"Pfizer, Inc.",Healthcare,Large-Cap,37143103,NYQ
ISRG,"Intuitive Surgical, Inc.",Healthcare,Large-Cap,2120861,NMS
HON,Honeywell International Inc.,Industrials,Large-Cap,4076890,NMS
WELL,Welltower Inc.,Real Estate,Large-Cap,3233344,NYQ
BX,Blackstone Inc.,Financial Services,Large-Cap,7423482,NYQ
PLD,"Prologis, Inc.",Real Estate,Large-Cap,3490584,NYQ
SONY,Sony Group Corporation,Technology,Large-Cap,6223619,NYQ
BKNG,Booking Holdings Inc. Common St,Consumer Cyclical,Large-Cap,7852217,NMS
VRT,"Vertiv Holdings, LLC",Industrials,Large-Cap,7513420,NYQ
BTI,British American Tobacco  Indus,Consumer Defensive,Large-Cap,4298612,NYQ
DHR,Danaher Corporation,Healthcare,Large-Cap,4511938,NYQ
BBVA,Banco Bilbao Vizcaya Argentaria,Financial Services,Large-Cap,1784379,NYQ
ENB,Enbridge Inc,Energy,Large-Cap,4603539,NYQ
SPGI,S&P Global Inc.,Financial Services,Large-Cap,1990693,NYQ
NOW,"ServiceNow, Inc.",Technology,Large-Cap,26500082,NYQ
PDD,PDD Holdings Inc.,Consumer Cyclical,Large-Cap,8677185,NMS
CB,Chubb Limited,Financial Services,Large-Cap,1653873,NYQ
HDB,HDFC Bank Limited,Financial Services,Large-Cap,9902836,NYQ
UL,Unilever PLC,Consumer Defensive,Large-Cap,4623166,NYQ
LMT,Lockheed Martin Corporation,Industrials,Large-Cap,1479719,NYQ
MO,"Altria Group, Inc.",Consumer Defensive,Large-Cap,9385855,NYQ
PBR,Petroleo Brasileiro S.A. Petrob,Energy,Large-Cap,26660215,NYQ
CVS,CVS Health Corporation,Healthcare,Large-Cap,7890296,NYQ
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Large-Cap,2764690,NYQ
MFG,"Mizuho Financial Group, Inc. Sp",Financial Services,Large-Cap,4270795,NYQ
NEM,Newmont Corporation,Basic Materials,Large-Cap,8980193,NYQ
BMO,Bank Of Montreal,Financial Services,Large-Cap,811301,NYQ
SYK,Stryker Corporation,Healthcare,Large-Cap,2513184,NYQ
PGR,Progressive Corporation (The),Financial Services,Large-Cap,2979628,NYQ
BP,BP p.l.c.,Energy,Large-Cap,13910761,NYQ
CDNS,"Cadence Design Systems, Inc.",Technology,Large-Cap,2379112,NMS
BMY,Bristol-Myers Squibb Company,Healthcare,Large-Cap,11572720,NYQ
COF,Capital One Financial Corporati,Financial Services,Large-Cap,4725160,NYQ
ACN,Accenture plc,Technology,Large-Cap,6347734,NYQ
SBUX,Starbucks Corporation,Consumer Cyclical,Large-Cap,7892606,NMS
VRTX,Vertex Pharmaceuticals Incorpor,Healthcare,Large-Cap,1308949,NMS
PWR,"Quanta Services, Inc.",Industrials,Large-Cap,1145288,NYQ
FTNT,"Fortinet, Inc.",Technology,Large-Cap,6169761,NMS
PH,Parker-Hannifin Corporation,Industrials,Large-Cap,795349,NYQ
EQIX,"Equinix, Inc.",Real Estate,Large-Cap,571703,NMS
ADBE,Adobe Inc.,Technology,Large-Cap,5571100,NMS
TT,Trane Technologies plc,Industrials,Large-Cap,1358180,NYQ
SO,Southern Company (The),Utilities,Large-Cap,5236792,NYQ
FCX,"Freeport-McMoRan, Inc.",Basic Materials,Large-Cap,16148782,NYQ
SNY,Sanofi,Healthcare,Large-Cap,2992734,NMS
SPOT,Spotify Technology S.A.,Communication Services,Large-Cap,2136230,NYQ
MDT,Medtronic plc.,Healthcare,Large-Cap,9607260,NYQ
GSK,GSK plc,Healthcare,Large-Cap,4181679,NYQ
CNQ,Canadian Natural Resources Limi,Energy,Large-Cap,10983880,NYQ
HWM,Howmet Aerospace Inc.,Industrials,Large-Cap,2401614,NYQ
MAR,Marriott International,Consumer Cyclical,Large-Cap,1449595,NMS
CM,Canadian Imperial Bank of Comme,Financial Services,Large-Cap,1418592,NYQ
BNS,Bank Nova Scotia Halifax Pfd 3,Financial Services,Large-Cap,2504515,NYQ
BN,Brookfield Corporation,Financial Services,Large-Cap,5733090,NYQ
BNY,The Bank of New York Mellon Cor,Financial Services,Large-Cap,3709512,NYQ
CEG,Constellation Energy Corporatio,Utilities,Large-Cap,3298430,NMS
SNPS,"Synopsys, Inc.",Technology,Large-Cap,1842006,NMS
EQNR,Equinor ASA,Energy,Large-Cap,6817734,NYQ
DUK,Duke Energy Corporation (Holdin,Utilities,Large-Cap,3711696,NYQ
CMI,Cummins Inc.,Industrials,Large-Cap,872777,NYQ
NET,"Cloudflare, Inc.",Technology,Large-Cap,4421233,NYQ
NOK,Nokia Corporation Sponsored,Technology,Large-Cap,95525415,NYQ
UPS,"United Parcel Service, Inc.",Industrials,Large-Cap,6335239,NYQ
IBN,ICICI Bank Limited,Financial Services,Large-Cap,7126280,NYQ
CME,CME Group Inc.,Financial Services,Large-Cap,2568155,NMS
GD,General Dynamics Corporation,Industrials,Large-Cap,1321617,NYQ
ADP,"Automatic Data Processing, Inc.",Technology,Large-Cap,3341206,NMS
JCI,Johnson Controls International ,Industrials,Large-Cap,3601566,NYQ
DDOG,"Datadog, Inc.",Technology,Large-Cap,5585126,NMS
MCK,McKesson Corporation,Healthcare,Large-Cap,1019819,NYQ
CIEN,Ciena Corporation,Technology,Large-Cap,2688804,NYQ
ASX,"ASE Technology Holding Co., Ltd",Technology,Large-Cap,7696012,NYQ
PNC,"PNC Financial Services Group, I",Financial Services,Large-Cap,2160755,NYQ
WMB,"Williams Companies, Inc. (The)",Energy,Large-Cap,6406792,NYQ
WM,"Waste Management, Inc.",Industrials,Large-Cap,2100603,NYQ
ING,"ING Group, N.V.",Financial Services,Large-Cap,2840233,NYQ
MNST,Monster Beverage Corporation,Consumer Defensive,Large-Cap,5318311,NMS
CSX,CSX Corporation,Industrials,Large-Cap,13000001,NMS
AEM,Agnico Eagle Mines Limited,Basic Materials,Large-Cap,2486382,NYQ
INTU,Intuit Inc.,Technology,Large-Cap,4163946,NMS
ELV,"Elevance Health, Inc.",Healthcare,Large-Cap,1808749,NYQ
SLB,SLB Limited,Energy,Large-Cap,16268474,NYQ
AMT,American Tower Corporation (REI,Real Estate,Large-Cap,3153690,NYQ
KKR,KKR & Co. Inc.,Financial Services,Large-Cap,5692004,NYQ
CMCSA,Comcast Corporation,Communication Services,Large-Cap,32846085,NMS
ITUB,Itau Unibanco Banco Holding SA,Financial Services,Large-Cap,24461090,NYQ
SNOW,Snowflake Inc.,Technology,Large-Cap,8138961,NYQ
BCS,Barclays PLC,Financial Services,Large-Cap,7358012,NYQ
MELI,"MercadoLibre, Inc.",Consumer Cyclical,Large-Cap,545717,NMS
MPWR,"Monolithic Power Systems, Inc.",Technology,Large-Cap,606241,NMS
USB,U.S. Bancorp,Financial Services,Large-Cap,9400665,NYQ
EPD,Enterprise Products Partners L.,Energy,Large-Cap,4429500,NYQ
BE,Bloom Energy Corporation,Industrials,Large-Cap,10471122,NYQ
COHR,Coherent Corp.,Technology,Large-Cap,7230746,NYQ
NXPI,NXP Semiconductors N.V.,Technology,Large-Cap,3406736,NMS
HCA,"HCA Healthcare, Inc.",Healthcare,Large-Cap,1267196,NYQ
E,ENI S.p.A.,Energy,Large-Cap,561092,NYQ
ABNB,"Airbnb, Inc.",Consumer Cyclical,Large-Cap,3691225,NMS
CP,Canadian Pacific Kansas City Li,Industrials,Large-Cap,2849225,NYQ
MMM,3M Company,Industrials,Large-Cap,3924990,NYQ
EMR,Emerson Electric Company,Industrials,Large-Cap,2961469,NYQ
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Large-Cap,8700006,NMS
NTES,"NetEase, Inc.",Communication Services,Large-Cap,874701,NMS
MCO,Moody's Corporation,Financial Services,Large-Cap,1140001,NYQ
ICE,Intercontinental Exchange Inc.,Financial Services,Large-Cap,3473503,NYQ
MPC,Marathon Petroleum Corporation,Energy,Large-Cap,2547633,NYQ
LYG,Lloyds Banking Group Plc,Financial Services,Large-Cap,20687598,NYQ
VLO,Valero Energy Corporation,Energy,Large-Cap,3654574,NYQ
FDX,FedEx Corporation,Industrials,Large-Cap,2211885,NYQ
SU,Suncor Energy  Inc.,Energy,Large-Cap,4447958,NYQ
SPG,"Simon Property Group, Inc.",Real Estate,Large-Cap,1585788,NYQ
AMX,"America Movil, S.A.B. de C.V.",Communication Services,Large-Cap,1605179,NYQ
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Large-Cap,2797676,NYQ
MRSH,Marsh,Financial Services,Large-Cap,3028690,NYQ
EOG,"EOG Resources, Inc.",Energy,Large-Cap,4386877,NYQ
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Large-Cap,1699612,NYQ
ROST,"Ross Stores, Inc.",Consumer Cyclical,Large-Cap,2747369,NMS
NOC,Northrop Grumman Corporation,Industrials,Large-Cap,828314,NYQ
HOOD,"Robinhood Markets, Inc.",Financial Services,Large-Cap,29209098,NMS
PSX,Phillips 66,Energy,Large-Cap,3068531,NYQ
GM,General Motors Company,Consumer Cyclical,Large-Cap,7317904,NYQ
SHW,Sherwin-Williams Company (The),Basic Materials,Large-Cap,1898928,NYQ
HPE,Hewlett Packard Enterprise Comp,Technology,Large-Cap,23133823,NYQ
LITE,Lumentum Holdings Inc.,Technology,Large-Cap,6489092,NMS
CNI,Canadian National Railway Compa,Industrials,Large-Cap,1504261,NYQ
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Large-Cap,5735214,NMS
BAM,Brookfield Asset Management Inc,Financial Services,Large-Cap,3685050,NYQ
ECL,Ecolab Inc.,Basic Materials,Large-Cap,1615095,NYQ
ITW,Illinois Tool Works Inc.,Industrials,Large-Cap,1315252,NYQ
APO,"Apollo Global Management, Inc. ",Financial Services,Large-Cap,4542023,NYQ
CI,The Cigna Group,Healthcare,Large-Cap,1661601,NYQ
STM,STMicroelectronics N.V.,Technology,Large-Cap,10981231,NYQ
BSX,Boston Scientific Corporation,Healthcare,Large-Cap,18377430,NYQ
CRH,CRH PLC,Basic Materials,Large-Cap,5209936,NYQ
TRP,TC Energy Corporation,Energy,Large-Cap,2591857,NYQ
B,Barrick Mining Corporation,Basic Materials,Large-Cap,13071765,NYQ
CTAS,Cintas Corporation,Industrials,Large-Cap,2328026,NMS
KMI,"Kinder Morgan, Inc.",Energy,Large-Cap,12266828,NYQ
CVNA,Carvana Co.,Consumer Cyclical,Large-Cap,13034642,NYQ
AEP,American Electric Power Company,Utilities,Large-Cap,3806220,NMS
NSC,Norfolk Southern Corporation,Industrials,Large-Cap,1276342,NYQ
VALE,VALE S.A.,Basic Materials,Large-Cap,27161550,NYQ
MSI,"Motorola Solutions, Inc.",Technology,Large-Cap,1097828,NYQ
CL,Colgate-Palmolive Company,Consumer Defensive,Large-Cap,5816892,NYQ
WBD,"Warner Bros. Discovery, Inc. - ",Communication Services,Large-Cap,21302657,NMS
AON,Aon plc,Financial Services,Large-Cap,1402204,NYQ
DASH,"DoorDash, Inc.",Consumer Cyclical,Large-Cap,4512206,NMS
ET,Energy Transfer LP,Energy,Large-Cap,15234850,NYQ
RKLB,Rocket Lab Corporation,Industrials,Large-Cap,25656249,NMS
URI,"United Rentals, Inc.",Industrials,Large-Cap,567363,NYQ
DLR,"Digital Realty Trust, Inc.",Real Estate,Large-Cap,2032407,NYQ
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Large-Cap,831084,NMS
NKE,"Nike, Inc.",Consumer Cyclical,Large-Cap,22777830,NYQ
TER,"Teradyne, Inc.",Technology,Large-Cap,3546441,NMS
NBIS,Nebius Group N.V.,Communication Services,Large-Cap,17816544,NMS
BKR,Baker Hughes Company,Energy,Large-Cap,9106671,NMS
TEL,TE Connectivity plc,Technology,Large-Cap,2514050,NYQ
MFC,Manulife Financial Corporation,Financial Services,Large-Cap,2213330,NYQ
NWG,NatWest Group plc,Financial Services,Large-Cap,3909892,NYQ
APD,"Air Products and Chemicals, Inc",Basic Materials,Large-Cap,1209511,NYQ
RSG,"Republic Services, Inc.",Industrials,Large-Cap,1655184,NYQ
IMO,Imperial Oil Limited,Energy,Large-Cap,649338,ASE
F,Ford Motor Company,Consumer Cyclical,Large-Cap,58936492,NYQ
ALAB,"Astera Labs, Inc.",Technology,Large-Cap,5597415,NMS
TRV,"The Travelers Companies, Inc.",Financial Services,Large-Cap,1425125,NYQ
RACE,Ferrari N.V.,Consumer Cyclical,Large-Cap,669414,NYQ
CRWV,"CoreWeave, Inc.",Technology,Large-Cap,28671511,NMS
PCAR,PACCAR Inc.,Industrials,Large-Cap,2749682,NMS
KEYS,Keysight Technologies Inc.,Technology,Large-Cap,1484058,NYQ
DB,Deutsche Bank AG,Financial Services,Large-Cap,3330707,NYQ
FLEX,Flex Ltd.,Technology,Large-Cap,4855344,NMS
OXY,Occidental Petroleum Corporatio,Energy,Large-Cap,16098893,NYQ
FANG,"Diamondback Energy, Inc.",Energy,Large-Cap,3102330,NMS
TFC,Truist Financial Corporation,Financial Services,Large-Cap,8996707,NYQ
NUE,Nucor Corporation,Basic Materials,Large-Cap,1487233,NYQ
AFL,AFLAC Incorporated,Financial Services,Large-Cap,2412184,NYQ
SRE,DBA Sempra,Utilities,Large-Cap,3510820,NYQ
RELX,RELX PLC PLC,Industrials,Large-Cap,2993946,NYQ
D,"Dominion Energy, Inc.",Utilities,Large-Cap,6026492,NYQ
WPM,Wheaton Precious Metals Corp,Basic Materials,Large-Cap,2260430,NYQ
TGT,Target Corporation,Consumer Defensive,Large-Cap,5530169,NYQ
NU,Nu Holdings Ltd.,Financial Services,Large-Cap,53084522,NYQ
LHX,"L3Harris Technologies, Inc.",Industrials,Large-Cap,1373917,NYQ
TRGP,"Targa Resources, Inc.",Energy,Large-Cap,1359649,NYQ
MPLX,MPLX LP,Energy,Large-Cap,2023304,NYQ
CARR,Carrier Global Corporation,Industrials,Large-Cap,6949955,NYQ
O,Realty Income Corporation,Real Estate,Large-Cap,5823944,NYQ
CVE,Cenovus Energy Inc,Energy,Large-Cap,11412838,NYQ
SE,Sea Limited,Consumer Cyclical,Large-Cap,4352147,NYQ
OKE,"ONEOK, Inc.",Energy,Large-Cap,4612309,NYQ
MT,Arcelor Mittal NY Registry Shar,Basic Materials,Large-Cap,2003101,NYQ
ALL,Allstate Corporation (The),Financial Services,Large-Cap,1506628,NYQ
UMC,United Microelectronics Corpora,Technology,Large-Cap,12588800,NYQ
DVN,Devon Energy Corporation,Energy,Large-Cap,15846753,NYQ
FAST,Fastenal Company,Industrials,Large-Cap,7424865,NMS
PSA,Public Storage,Real Estate,Large-Cap,1086515,NYQ
CLS,"Celestica, Inc.",Technology,Large-Cap,2172795,NYQ
AME,"AMETEK, Inc.",Industrials,Large-Cap,1293519,NYQ
MCHP,Microchip Technology Incorporat,Technology,Large-Cap,10132866,NMS
MET,"MetLife, Inc.",Financial Services,Large-Cap,3543693,NYQ
ON,ON Semiconductor Corporation,Technology,Large-Cap,10375209,NMS
CTVA,"Corteva, Inc.",Basic Materials,Large-Cap,3764939,NYQ
VST,Vistra Corp.,Utilities,Large-Cap,4661193,NYQ
AJG,Arthur J. Gallagher & Co.,Financial Services,Large-Cap,1950177,NYQ
DAL,"Delta Air Lines, Inc.",Industrials,Large-Cap,11249458,NYQ
ROK,"Rockwell Automation, Inc.",Industrials,Large-Cap,819168,NYQ
COR,"Cencora, Inc.",Healthcare,Large-Cap,1773811,NYQ
EA,Electronic Arts Inc.,Communication Services,Large-Cap,2009530,NMS
INFY,Infosys Limited,Technology,Large-Cap,18506528,NYQ
CCJ,Cameco Corporation,Energy,Large-Cap,3268217,NYQ
ETR,Entergy Corporation,Utilities,Large-Cap,3374282,NYQ
EW,Edwards Lifesciences Corporatio,Healthcare,Large-Cap,5111571,NYQ
LNG,"Cheniere Energy, Inc.",Energy,Large-Cap,3053490,NYQ
ABEV,Ambev S.A.,Consumer Defensive,Large-Cap,27651211,NYQ
NDAQ,"Nasdaq, Inc.",Financial Services,Large-Cap,3254546,NMS
ODFL,"Old Dominion Freight Line, Inc.",Industrials,Large-Cap,2073876,NMS
ADSK,"Autodesk, Inc.",Technology,Large-Cap,2084849,NMS
EBAY,eBay Inc.,Consumer Cyclical,Large-Cap,5674558,NMS
XEL,Xcel Energy Inc.,Utilities,Large-Cap,4941766,NMS
FER,Ferrovial N.V.,Industrials,Large-Cap,1371992,NMS
TAK,Takeda Pharmaceutical Company L,Healthcare,Large-Cap,2997485,NYQ
CBRS,Cerebras Systems Inc.,Technology,Large-Cap,10059728,NMS
GFS,GlobalFoundries Inc.,Technology,Large-Cap,5056660,NMS
EXC,Exelon Corporation,Utilities,Large-Cap,8454701,NMS
HEI,Heico Corporation,Industrials,Large-Cap,701342,NYQ
CAH,"Cardinal Health, Inc.",Healthcare,Large-Cap,2010246,NYQ
GRMN,Garmin Ltd.,Technology,Large-Cap,784644,NYQ
AU,AngloGold Ashanti PLC,Basic Materials,Large-Cap,2753168,NYQ
MDLN,Medline Inc.,Healthcare,Large-Cap,9363641,NMS
BIDU,"Baidu, Inc.",Communication Services,Large-Cap,2332326,NMS
FITB,Fifth Third Bancorp,Financial Services,Large-Cap,7887173,NMS
MSCI,MSCI Inc.,Financial Services,Large-Cap,616811,NYQ
WAB,Westinghouse Air Brake Technolo,Industrials,Large-Cap,978973,NYQ
MSTR,Strategy Inc,Technology,Large-Cap,18127665,NMS
IDXX,"IDEXX Laboratories, Inc.",Healthcare,Large-Cap,582566,NMS
FNV,Franco-Nevada Corporation,Basic Materials,Large-Cap,824776,NYQ
FERG,Ferguson Enterprises Inc.,Industrials,Large-Cap,1391353,NYQ
DEO,Diageo plc,Consumer Defensive,Large-Cap,1549603,NYQ
ERIC,Ericsson,Technology,Large-Cap,10476358,NMS
STT,State Street Corporation,Financial Services,Large-Cap,2103420,NYQ
COIN,"Coinbase Global, Inc.",Financial Services,Large-Cap,10398688,NMS
ASTS,"AST SpaceMobile, Inc.",Technology,Large-Cap,18780198,NMS
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Large-Cap,10990771,NMS
XYZ,"Block, Inc.",Technology,Large-Cap,6191814,NYQ
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Large-Cap,2598120,NYQ
YUM,"Yum! Brands, Inc.",Consumer Cyclical,Large-Cap,1777482,NYQ
CCEP,Coca-Cola Europacific Partners ,Consumer Defensive,Large-Cap,1824238,NMS
ADM,Archer-Daniels-Midland Company,Consumer Defensive,Large-Cap,4061758,NYQ
ARES,Ares Management Corporation,Financial Services,Large-Cap,3534800,NYQ
TTWO,"Take-Two Interactive Software, ",Communication Services,Large-Cap,2040161,NMS
BDX,"Becton, Dickinson and Company",Healthcare,Large-Cap,2869325,NYQ
JBL,Jabil Inc.,Technology,Large-Cap,1231101,NYQ
SLF,Sun Life Financial Inc.,Financial Services,Large-Cap,703577,NYQ
JD,"JD.com, Inc.",Consumer Cyclical,Large-Cap,10829753,NMS
AMP,"Ameriprise Financial, Inc.",Financial Services,Large-Cap,673231,NYQ
STLD,"Steel Dynamics, Inc.",Basic Materials,Large-Cap,1158685,NMS
BSBR,Banco Santander Brasil SA,Financial Services,Large-Cap,1009420,NYQ
VIK,Viking Holdings Ltd,Consumer Cyclical,Large-Cap,3263701,NYQ
CRDO,Credo Technology Group Holding ,Technology,Large-Cap,7252263,NMS
HUM,Humana Inc.,Healthcare,Large-Cap,1722103,NYQ
ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,Large-Cap,1101036,NMS
A,"Agilent Technologies, Inc.",Healthcare,Large-Cap,2258961,NYQ
AXON,"Axon Enterprise, Inc.",Industrials,Large-Cap,1097573,NMS
CCI,Crown Castle Inc.,Real Estate,Large-Cap,3222692,NYQ
PEG,Public Service Enterprise Group,Utilities,Large-Cap,2812422,NYQ
HLN,Haleon plc,Healthcare,Large-Cap,8385638,NYQ
AIG,"American International Group, I",Financial Services,Large-Cap,4183388,NYQ
