ticker,name,sector,cap_tier,avg_volume,exchange
HOOD,"Robinhood Markets, Inc.",Financial Services,Large-Cap,25143988,NMS
IAU,iShares Gold Trust Shares,N/A,Large-Cap,11752086,PCX
GLW,Corning Incorporated,Technology,Large-Cap,6630240,NYQ
BCS,Barclays PLC,Financial Services,Large-Cap,5259880,NYQ
DUK,Duke Energy Corporation (Holdin,Utilities,Large-Cap,3570252,NYQ
NKE,"Nike, Inc.",Consumer Cyclical,Large-Cap,18381118,NYQ
WM,"Waste Management, Inc.",Industrials,Large-Cap,2068075,NYQ
MCO,Moody's Corporation,Financial Services,Large-Cap,750044,NYQ
CVS,CVS Health Corporation,Healthcare,Large-Cap,7946306,NYQ
UPS,"United Parcel Service, Inc.",Industrials,Large-Cap,6148414,NYQ
PNC,"PNC Financial Services Group, I",Financial Services,Large-Cap,2198867,NYQ
FCX,"Freeport-McMoRan, Inc.",Basic Materials,Large-Cap,17748921,NYQ
NU,Nu Holdings Ltd.,Financial Services,Large-Cap,40391168,NYQ
DASH,"DoorDash, Inc.",Consumer Cyclical,Large-Cap,5379986,NMS
B,Barrick Mining Corporation,Basic Materials,Large-Cap,15254465,NYQ
MRSH,Marsh,Financial Services,Large-Cap,2730816,NYQ
USB,U.S. Bancorp,Financial Services,Large-Cap,9347885,NYQ
TT,Trane Technologies plc,Industrials,Large-Cap,1495519,NYQ
ING,"ING Group, N.V.",Financial Services,Large-Cap,1823403,NYQ
CM,Canadian Imperial Bank of Comme,Financial Services,Large-Cap,1133280,NYQ
HWM,Howmet Aerospace Inc.,Industrials,Large-Cap,2284095,NYQ
CDNS,"Cadence Design Systems, Inc.",Technology,Large-Cap,1728432,NMS
WDC,Western Digital Corporation,Technology,Large-Cap,8840804,NMS
SHW,Sherwin-Williams Company (The),Basic Materials,Large-Cap,1804355,NYQ
LYG,Lloyds Banking Group Plc,Financial Services,Large-Cap,7509560,NYQ
MAR,Marriott International,Consumer Cyclical,Large-Cap,1586447,NMS
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Large-Cap,5540334,NMS
NTES,"NetEase, Inc.",Communication Services,Large-Cap,628460,NMS
AMT,American Tower Corporation (REI,Real Estate,Large-Cap,3165052,NYQ
MMM,3M Company,Industrials,Large-Cap,3173962,NYQ
NGG,"National Grid Transco, PLC Nati",Utilities,Large-Cap,640001,NYQ
BAM,Brookfield Asset Management Inc,Financial Services,Large-Cap,2503980,NYQ
EMR,Emerson Electric Company,Industrials,Large-Cap,2697045,NYQ
BK,The Bank of New York Mellon Cor,Financial Services,Large-Cap,3512504,NYQ
CRH,CRH PLC,Basic Materials,Large-Cap,7664098,NYQ
GM,General Motors Company,Consumer Cyclical,Large-Cap,9036888,NYQ
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Large-Cap,960763,NMS
ABNB,"Airbnb, Inc.",Consumer Cyclical,Large-Cap,4727385,NMS
STX,Seagate Technology Holdings PLC,Technology,Large-Cap,4246031,NMS
ECL,Ecolab Inc.,Basic Materials,Large-Cap,1342439,NYQ
WMB,"Williams Companies, Inc. (The)",Energy,Large-Cap,7101875,NYQ
CMI,Cummins Inc.,Industrials,Large-Cap,887727,NYQ
MNST,Monster Beverage Corporation,Consumer Defensive,Large-Cap,5538044,NMS
EQIX,"Equinix, Inc.",Real Estate,Large-Cap,555821,NMS
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Large-Cap,2379600,NYQ
DB,Deutsche Bank AG,Financial Services,Large-Cap,2482186,NYQ
DELL,Dell Technologies Inc.,Technology,Large-Cap,6780803,NYQ
CTAS,Cintas Corporation,Industrials,Large-Cap,2012413,NMS
APO,"Apollo Global Management, Inc. ",Financial Services,Large-Cap,3180595,NYQ
CNQ,Canadian Natural Resources Limi,Energy,Large-Cap,8170583,NYQ
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Large-Cap,10874254,NMS
SLB,SLB Limited,Energy,Large-Cap,17002537,NYQ
ITW,Illinois Tool Works Inc.,Industrials,Large-Cap,1197678,NYQ
SE,Sea Limited,Consumer Cyclical,Large-Cap,4995967,NYQ
INFY,Infosys Limited,Technology,Large-Cap,13171331,NYQ
FDX,FedEx Corporation,Industrials,Large-Cap,1734950,NYQ
NWG,NatWest Group plc,Financial Services,Large-Cap,2370109,NYQ
SNOW,Snowflake Inc.,Technology,Large-Cap,4746955,NYQ
ELV,"Elevance Health, Inc.",Healthcare,Large-Cap,1606970,NYQ
VRT,"Vertiv Holdings, LLC",Industrials,Large-Cap,6309322,NYQ
NET,"Cloudflare, Inc.",Technology,Large-Cap,3204698,NYQ
CI,The Cigna Group,Healthcare,Large-Cap,1900275,NYQ
EPD,Enterprise Products Partners L.,Energy,Large-Cap,3880706,NYQ
JCI,Johnson Controls International ,Industrials,Large-Cap,5481042,NYQ
MRVL,"Marvell Technology, Inc.",Technology,Large-Cap,17024680,NMS
PWR,"Quanta Services, Inc.",Industrials,Large-Cap,980167,NYQ
AON,Aon plc,Financial Services,Large-Cap,1093896,NYQ
SNDK,Sandisk Corporation,Technology,Large-Cap,13393581,NMS
CSX,CSX Corporation,Industrials,Large-Cap,13393734,NMS
VALE,VALE S.A.,Basic Materials,Large-Cap,34572680,NYQ
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Large-Cap,1685909,NYQ
SPG,"Simon Property Group, Inc.",Real Estate,Large-Cap,1421013,NYQ
WBD,"Warner Bros. Discovery, Inc. - ",Communication Services,Large-Cap,43632829,NMS
RELX,RELX PLC PLC,Industrials,Large-Cap,2228847,NYQ
CL,Colgate-Palmolive Company,Consumer Defensive,Large-Cap,6730237,NYQ
COR,"Cencora, Inc.",Healthcare,Large-Cap,1416445,NYQ
WPM,Wheaton Precious Metals Corp,Basic Materials,Large-Cap,2006739,NYQ
TEL,TE Connectivity plc,Technology,Large-Cap,2025732,NYQ
RSG,"Republic Services, Inc.",Industrials,Large-Cap,1527647,NYQ
MSI,"Motorola Solutions, Inc.",Technology,Large-Cap,1474690,NYQ
LHX,"L3Harris Technologies, Inc.",Industrials,Large-Cap,1338485,NYQ
CP,Canadian Pacific Kansas City Li,Industrials,Large-Cap,2429127,NYQ
KMI,"Kinder Morgan, Inc.",Energy,Large-Cap,13689804,NYQ
EQNR,Equinor ASA,Energy,Large-Cap,4092836,NYQ
TFC,Truist Financial Corporation,Financial Services,Large-Cap,8489940,NYQ
NSC,Norfolk Southern Corporation,Industrials,Large-Cap,1249898,NYQ
AEP,American Electric Power Company,Utilities,Large-Cap,3406785,NMS
AMX,"America Movil, S.A.B. de C.V.",Communication Services,Large-Cap,2224473,NYQ
PCAR,PACCAR Inc.,Industrials,Large-Cap,3259140,NMS
SU,Suncor Energy  Inc.,Energy,Large-Cap,4572037,NYQ
CNI,Canadian National Railway Compa,Industrials,Large-Cap,1383624,NYQ
MFC,Manulife Financial Corporation,Financial Services,Large-Cap,2061011,NYQ
TRV,"The Travelers Companies, Inc.",Financial Services,Large-Cap,1499947,NYQ
FTNT,"Fortinet, Inc.",Technology,Large-Cap,5947390,NMS
AJG,Arthur J. Gallagher & Co.,Financial Services,Large-Cap,1823603,NYQ
ET,Energy Transfer LP,Energy,Large-Cap,15202739,NYQ
ROST,"Ross Stores, Inc.",Consumer Cyclical,Large-Cap,2649609,NMS
RACE,Ferrari N.V.,Consumer Cyclical,Large-Cap,698452,NYQ
TRP,TC Energy Corporation,Energy,Large-Cap,2206703,NYQ
EOG,"EOG Resources, Inc.",Energy,Large-Cap,4075057,NYQ
RKT,"Rocket Companies, Inc.",Financial Services,Large-Cap,29695998,NYQ
URI,"United Rentals, Inc.",Industrials,Large-Cap,663170,NYQ
BDX,"Becton, Dickinson and Company",Healthcare,Large-Cap,2182227,NYQ
AFL,AFLAC Incorporated,Financial Services,Large-Cap,2363285,NYQ
NXPI,NXP Semiconductors N.V.,Technology,Large-Cap,2775931,NMS
APD,"Air Products and Chemicals, Inc",Basic Materials,Large-Cap,1644401,NYQ
DLR,"Digital Realty Trust, Inc.",Real Estate,Large-Cap,1972798,NYQ
COIN,"Coinbase Global, Inc. - 3",Financial Services,Large-Cap,9240140,NMS
SRE,DBA Sempra,Utilities,Large-Cap,3821752,NYQ
ADSK,"Autodesk, Inc.",Technology,Large-Cap,1630259,NMS
VLO,Valero Energy Corporation,Energy,Large-Cap,3129590,NYQ
MPLX,MPLX LP,Energy,Large-Cap,1541773,NYQ
PSX,Phillips 66,Energy,Large-Cap,2354029,NYQ
NDAQ,"Nasdaq, Inc.",Financial Services,Large-Cap,3234368,NMS
TAK,Takeda Pharmaceutical Company L,Healthcare,Large-Cap,2958681,NYQ
O,Realty Income Corporation,Real Estate,Large-Cap,6433945,NYQ
BKR,Baker Hughes Company,Energy,Large-Cap,8033685,NMS
VST,Vistra Corp.,Utilities,Large-Cap,4916049,NYQ
IDXX,"IDEXX Laboratories, Inc.",Healthcare,Large-Cap,559775,NMS
F,Ford Motor Company,Consumer Cyclical,Large-Cap,58320400,NYQ
ZTS,Zoetis Inc.,Healthcare,Large-Cap,5389804,NYQ
BIDU,"Baidu, Inc.",Communication Services,Large-Cap,3379673,NMS
AU,AngloGold Ashanti PLC,Basic Materials,Large-Cap,2798480,NYQ
CCJ,Cameco Corporation,Energy,Large-Cap,4190026,NYQ
CRWV,"CoreWeave, Inc.",Technology,Large-Cap,30173788,NMS
TRI,Thomson Reuters Corp,Industrials,Large-Cap,1104852,NMS
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Large-Cap,20627488,NYQ
BSBR,Banco Santander Brasil SA,Financial Services,Large-Cap,700673,NYQ
PYPL,"PayPal Holdings, Inc.",Financial Services,Large-Cap,15401581,NMS
MPWR,"Monolithic Power Systems, Inc.",Technology,Large-Cap,681180,NMS
IMO,Imperial Oil Limited,Energy,Large-Cap,585667,ASE
D,"Dominion Energy, Inc.",Utilities,Large-Cap,6221265,NYQ
MPC,Marathon Petroleum Corporation,Energy,Large-Cap,2257049,NYQ
ALL,Allstate Corporation (The),Financial Services,Large-Cap,1660011,NYQ
EA,Electronic Arts Inc.,Communication Services,Large-Cap,1939870,NMS
MET,"MetLife, Inc.",Financial Services,Large-Cap,3613634,NYQ
AME,"AMETEK, Inc.",Industrials,Large-Cap,1376327,NYQ
CAH,"Cardinal Health, Inc.",Healthcare,Large-Cap,2148993,NYQ
GFI,Gold Fields Limited,Basic Materials,Large-Cap,3330773,NYQ
FNV,Franco-Nevada Corporation,Basic Materials,Large-Cap,762126,NYQ
RBLX,Roblox Corporation,Communication Services,Large-Cap,9131072,NYQ
CBRE,CBRE Group Inc,Real Estate,Large-Cap,1354009,NYQ
FERG,Ferguson Enterprises Inc.,Industrials,Large-Cap,1465239,NYQ
FAST,Fastenal Company,Industrials,Large-Cap,7748906,NMS
WDAY,"Workday, Inc.",Technology,Large-Cap,3089354,NMS
FER,Ferrovial SE,Industrials,Large-Cap,2351083,NMS
CTVA,"Corteva, Inc.",Basic Materials,Large-Cap,3774563,NYQ
DEO,Diageo plc,Consumer Defensive,Large-Cap,1773775,NYQ
EW,Edwards Lifesciences Corporatio,Healthcare,Large-Cap,3561144,NYQ
OKE,"ONEOK, Inc.",Energy,Large-Cap,4300586,NYQ
ARES,Ares Management Corporation,Financial Services,Large-Cap,2998867,NYQ
PSA,Public Storage,Real Estate,Large-Cap,1130667,NYQ
CARR,Carrier Global Corporation,Industrials,Large-Cap,7296511,NYQ
AXON,"Axon Enterprise, Inc.",Industrials,Large-Cap,885260,NMS
DDOG,"Datadog, Inc.",Technology,Large-Cap,4979729,NMS
GBTC,Grayscale Bitcoin Trust (BTC),N/A,Large-Cap,5293172,PCX
TGT,Target Corporation,Consumer Defensive,Large-Cap,7107139,NYQ
ROK,"Rockwell Automation, Inc.",Industrials,Large-Cap,873926,NYQ
AMP,"Ameriprise Financial, Inc.",Financial Services,Large-Cap,604147,NYQ
ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,Large-Cap,1384627,NMS
MSTR,Strategy Inc,Technology,Large-Cap,19871032,NMS
RKLB,Rocket Lab Corporation,Industrials,Large-Cap,23801011,NCM
HLN,Haleon plc,Healthcare,Large-Cap,9183496,NYQ
KGC,Kinross Gold Corporation,Basic Materials,Large-Cap,9201872,NYQ
FANG,"Diamondback Energy, Inc.",Energy,Large-Cap,1814731,NMS
TTWO,"Take-Two Interactive Software, ",Communication Services,Large-Cap,1544962,NMS
EXC,Exelon Corporation,Utilities,Large-Cap,7601360,NMS
LNG,"Cheniere Energy, Inc.",Energy,Large-Cap,1985421,NYQ
XEL,Xcel Energy Inc.,Utilities,Large-Cap,5308906,NMS
MSCI,MSCI Inc.,Financial Services,Large-Cap,584336,NYQ
ABEV,Ambev S.A.,Consumer Defensive,Large-Cap,29689191,NYQ
OXY,Occidental Petroleum Corporatio,Energy,Large-Cap,9976757,NYQ
BBD,Banco Bradesco Sa,Financial Services,Large-Cap,34722232,NYQ
ASX,"ASE Technology Holding Co., Ltd",Technology,Large-Cap,7162588,NYQ
WCN,"Waste Connections, Inc.",Industrials,Large-Cap,1269909,NYQ
JD,"JD.com, Inc.",Consumer Cyclical,Large-Cap,10281763,NMS
EBAY,eBay Inc.,Consumer Cyclical,Large-Cap,4361883,NMS
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Large-Cap,3172198,NYQ
DAL,"Delta Air Lines, Inc.",Industrials,Large-Cap,7778263,NYQ
ETR,Entergy Corporation,Utilities,Large-Cap,2566396,NYQ
YUM,"Yum! Brands, Inc.",Consumer Cyclical,Large-Cap,2178644,NYQ
MT,Arcelor Mittal NY Registry Shar,Basic Materials,Large-Cap,1406291,NYQ
TRGP,"Targa Resources, Inc.",Energy,Large-Cap,1500385,NYQ
EL,"Estee Lauder Companies, Inc. (T",Consumer Defensive,Large-Cap,3511177,NYQ
CCEP,Coca-Cola Europacific Partners ,Consumer Defensive,Large-Cap,1600347,NMS
LVS,Las Vegas Sands Corp.,Consumer Cyclical,Large-Cap,5802908,NYQ
PUK,Prudential Public Limited Compa,Financial Services,Large-Cap,819880,NYQ
CTSH,Cognizant Technology Solutions ,Technology,Large-Cap,4673952,NMS
KR,Kroger Company (The),Consumer Defensive,Large-Cap,6665057,NYQ
IQV,"IQVIA Holdings, Inc.",Healthcare,Large-Cap,1328119,NYQ
AIG,"American International Group, I",Financial Services,Large-Cap,5041508,NYQ
FIX,"Comfort Systems USA, Inc.",Industrials,Large-Cap,573239,NYQ
ASTS,"AST SpaceMobile, Inc.",Technology,Large-Cap,14154786,NMS
TCOM,Trip.com Group Limited,Consumer Cyclical,Large-Cap,2855339,NMS
MCHP,Microchip Technology Incorporat,Technology,Large-Cap,8966218,NMS
SYY,Sysco Corporation,Consumer Defensive,Large-Cap,3400409,NYQ
PEG,Public Service Enterprise Group,Utilities,Large-Cap,2941739,NYQ
ALC,Alcon Inc.,Healthcare,Large-Cap,1667288,NYQ
DIA,SPDR Dow Jones Industrial Avera,N/A,Large-Cap,6156234,PCX
ROP,"Roper Technologies, Inc.",Technology,Large-Cap,1148657,NMS
NUE,Nucor Corporation,Basic Materials,Large-Cap,1568136,NYQ
WAB,Westinghouse Air Brake Technolo,Industrials,Large-Cap,794263,NYQ
VMC,Vulcan Materials Company (Holdi,Basic Materials,Large-Cap,1012157,NYQ
GRMN,Garmin Ltd.,Technology,Large-Cap,1026114,NYQ
XYZ,"Block, Inc.",Technology,Large-Cap,7303927,NYQ
NOK,Nokia Corporation Sponsored,Technology,Large-Cap,32981572,NYQ
CPRT,"Copart, Inc.",Industrials,Large-Cap,8867931,NMS
HMC,"Honda Motor Company, Ltd.",Consumer Cyclical,Large-Cap,1032975,NYQ
