ticker,name,sector,cap_tier,avg_volume,exchange
TXN,Texas Instruments Incorporated,Technology,Mega-Cap,7944664,NMS
SNDK,Sandisk Corporation,Technology,Mega-Cap,13974153,NMS
LIN,Linde plc,Basic Materials,Mega-Cap,2206593,NMS
TMO,Thermo Fisher Scientific Inc,Healthcare,Mega-Cap,2038130,NYQ
C,"Citigroup, Inc.",Financial Services,Mega-Cap,11661067,NYQ
KLAC,KLA Corporation,Technology,Mega-Cap,12520130,NMS
AXP,American Express Company,Financial Services,Mega-Cap,2861284,NYQ
CRWD,"CrowdStrike Holdings, Inc.",Technology,Mega-Cap,10127258,NMS
IBM,International Business Machines,Technology,Mega-Cap,8994266,NYQ
CRM,"Salesforce, Inc.",Technology,Mega-Cap,15219000,NYQ
VZ,Verizon Communications Inc.,Communication Services,Mega-Cap,26475179,NYQ
SAN,"Banco Santander, S.A. Sponsored",Financial Services,Mega-Cap,12717423,NYQ
TTE,TotalEnergies SE,Energy,Large-Cap,1658562,NYQ
NVO,Novo Nordisk A/S,Healthcare,Mega-Cap,12073550,NYQ
APH,Amphenol Corporation,Technology,Mega-Cap,14753119,NYQ
TMUS,"T-Mobile US, Inc.",Communication Services,Large-Cap,5109172,NMS
TD,Toronto Dominion Bank (The),Financial Services,Large-Cap,2501714,NYQ
PEP,"Pepsico, Inc.",Consumer Defensive,Large-Cap,8403480,NMS
ABT,Abbott Laboratories,Healthcare,Large-Cap,11298032,NYQ
MRVL,"Marvell Technology, Inc.",Technology,Mega-Cap,35064577,NMS
SCHW,Charles Schwab Corporation (The,Financial Services,Large-Cap,9159808,NYQ
STX,Seagate Technology Holdings PLC,Technology,Large-Cap,4769366,NMS
MCD,McDonald's Corporation,Consumer Cyclical,Large-Cap,4598893,NYQ
GILD,"Gilead Sciences, Inc.",Healthcare,Large-Cap,7101427,NMS
DIS,Walt Disney Company (The),Communication Services,Large-Cap,10429493,NYQ
BLK,"BlackRock, Inc.",Financial Services,Large-Cap,739453,NYQ
SHOP,Shopify Inc.,Technology,Large-Cap,8911900,NMS
DE,Deere & Company,Industrials,Large-Cap,1238742,NYQ
T,AT&T Inc.,Communication Services,Large-Cap,60559993,NYQ
QCOM,QUALCOMM Incorporated,Technology,Large-Cap,14737822,NMS
WELL,Welltower Inc.,Real Estate,Large-Cap,3171903,NYQ
UNP,Union Pacific Corporation,Industrials,Large-Cap,2760396,NYQ
NEE,"NextEra Energy, Inc.",Utilities,Large-Cap,11046115,NYQ
SCCO,Southern Copper Corporation,Basic Materials,Large-Cap,1252975,NYQ
ADI,"Analog Devices, Inc.",Technology,Large-Cap,4368272,NMS
RIO,Rio Tinto Plc,Basic Materials,Large-Cap,2618927,NYQ
UBS,UBS Group AG Registered,Financial Services,Large-Cap,1850651,NYQ
SMFG,Sumitomo Mitsui Financial Group,Financial Services,Large-Cap,1750261,NYQ
COP,ConocoPhillips,Energy,Large-Cap,7105974,NYQ
BX,Blackstone Inc.,Financial Services,Large-Cap,4647069,NYQ
WDC,Western Digital Corporation,Technology,Large-Cap,8432727,NMS
BA,Boeing Company (The),Industrials,Large-Cap,5665479,NYQ
PFE,"Pfizer, Inc.",Healthcare,Large-Cap,42619945,NYQ
BBVA,Banco Bilbao Vizcaya Argentaria,Financial Services,Large-Cap,1569761,NYQ
BUD,Anheuser-Busch Inbev SA Sponsor,Consumer Defensive,Large-Cap,2086743,NYQ
IBKR,"Interactive Brokers Group, Inc.",Financial Services,Large-Cap,4505653,NMS
UBER,"Uber Technologies, Inc.",Technology,Large-Cap,19262922,NYQ
ETN,"Eaton Corporation, PLC",Industrials,Large-Cap,2243262,NYQ
BKNG,Booking Holdings Inc. Common St,Consumer Cyclical,Large-Cap,6677025,NMS
NOW,"ServiceNow, Inc.",Technology,Large-Cap,22333053,NYQ
TJX,"TJX Companies, Inc. (The)",Consumer Cyclical,Large-Cap,6244517,NYQ
DHR,Danaher Corporation,Healthcare,Large-Cap,4670111,NYQ
SONY,Sony Group Corporation,Technology,Large-Cap,5136756,NYQ
UL,Unilever PLC,Consumer Defensive,Large-Cap,4235411,NYQ
VRTX,Vertex Pharmaceuticals Incorpor,Healthcare,Large-Cap,1490259,NMS
BMY,Bristol-Myers Squibb Company,Healthcare,Large-Cap,11469311,NYQ
PLD,"Prologis, Inc.",Real Estate,Large-Cap,4254004,NYQ
ISRG,"Intuitive Surgical, Inc.",Healthcare,Large-Cap,2995734,NMS
SPGI,S&P Global Inc.,Financial Services,Large-Cap,2214369,NYQ
PBR,Petroleo Brasileiro S.A. Petrob,Energy,Large-Cap,16769303,NYQ
CB,Chubb Limited,Financial Services,Large-Cap,1777754,NYQ
MFG,"Mizuho Financial Group, Inc. Sp",Financial Services,Large-Cap,3714601,NYQ
NEM,Newmont Corporation,Basic Materials,Large-Cap,8299104,NYQ
COF,Capital One Financial Corporati,Financial Services,Large-Cap,4126593,NYQ
PGR,Progressive Corporation (The),Financial Services,Large-Cap,2947348,NYQ
LMT,Lockheed Martin Corporation,Industrials,Large-Cap,1192938,NYQ
GLW,Corning Incorporated,Technology,Large-Cap,13517873,NYQ
CVS,CVS Health Corporation,Healthcare,Large-Cap,7875359,NYQ
SYK,Stryker Corporation,Healthcare,Large-Cap,2449311,NYQ
BTI,British American Tobacco  Indus,Consumer Defensive,Large-Cap,4358974,NYQ
SBUX,Starbucks Corporation,Consumer Cyclical,Large-Cap,7155233,NMS
PH,Parker-Hannifin Corporation,Industrials,Large-Cap,633975,NYQ
MDT,Medtronic plc.,Healthcare,Large-Cap,8314149,NYQ
PDD,PDD Holdings Inc.,Consumer Cyclical,Large-Cap,7110235,NMS
FTNT,"Fortinet, Inc.",Technology,Large-Cap,5533311,NMS
HDB,HDFC Bank Limited,Financial Services,Large-Cap,9522954,NYQ
MO,"Altria Group, Inc.",Consumer Defensive,Large-Cap,8677025,NYQ
BMO,Bank Of Montreal,Financial Services,Large-Cap,813176,NYQ
ACN,Accenture plc,Technology,Large-Cap,8426900,NYQ
BP,BP p.l.c.,Energy,Large-Cap,9093139,NYQ
ADBE,Adobe Inc.,Technology,Large-Cap,6198782,NMS
ADP,"Automatic Data Processing, Inc.",Technology,Large-Cap,2485225,NMS
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Large-Cap,3049301,NYQ
SPOT,Spotify Technology S.A.,Communication Services,Large-Cap,1817536,NYQ
BNS,Bank Nova Scotia Halifax Pfd 3,Financial Services,Large-Cap,2538348,NYQ
SNOW,Snowflake Inc.,Technology,Large-Cap,5648014,NYQ
ABNB,"Airbnb, Inc.",Consumer Cyclical,Large-Cap,4378470,NMS
ENB,Enbridge Inc,Energy,Large-Cap,4404016,NYQ
BNY,The Bank of New York Mellon Cor,Financial Services,Large-Cap,3467565,NYQ
IBN,ICICI Bank Limited,Financial Services,Large-Cap,6629633,NYQ
CNQ,Canadian Natural Resources Limi,Energy,Large-Cap,7959680,NYQ
SNY,Sanofi,Healthcare,Large-Cap,3321667,NMS
MPC,Marathon Petroleum Corporation,Energy,Large-Cap,2377244,NYQ
MCK,McKesson Corporation,Healthcare,Large-Cap,1029856,NYQ
FCX,"Freeport-McMoRan, Inc.",Basic Materials,Large-Cap,14767179,NYQ
EQNR,Equinor ASA,Energy,Large-Cap,3482480,NYQ
APP,Applovin Corporation,Communication Services,Large-Cap,6018296,NMS
VLO,Valero Energy Corporation,Energy,Large-Cap,2842442,NYQ
CME,CME Group Inc.,Financial Services,Large-Cap,2893675,NMS
NET,"Cloudflare, Inc.",Technology,Large-Cap,3489145,NYQ
EQIX,"Equinix, Inc.",Real Estate,Large-Cap,601216,NMS
HWM,Howmet Aerospace Inc.,Industrials,Large-Cap,2805204,NYQ
CM,Canadian Imperial Bank of Comme,Financial Services,Large-Cap,1323293,NYQ
SO,Southern Company (The),Utilities,Large-Cap,5849077,NYQ
GSK,GSK plc,Healthcare,Large-Cap,3851677,NYQ
ING,"ING Group, N.V.",Financial Services,Large-Cap,2995304,NYQ
PSX,Phillips 66,Energy,Large-Cap,2747476,NYQ
GD,General Dynamics Corporation,Industrials,Large-Cap,1162530,NYQ
AEM,Agnico Eagle Mines Limited,Basic Materials,Large-Cap,3135777,NYQ
CEG,Constellation Energy Corporatio,Utilities,Large-Cap,3114769,NMS
KKR,KKR & Co. Inc.,Financial Services,Large-Cap,4429351,NYQ
DASH,"DoorDash, Inc.",Consumer Cyclical,Large-Cap,4420033,NMS
VRT,"Vertiv Holdings, LLC",Industrials,Large-Cap,5877940,NYQ
TT,Trane Technologies plc,Industrials,Large-Cap,1205145,NYQ
ASX,"ASE Technology Holding Co., Ltd",Technology,Large-Cap,9758888,NYQ
USB,U.S. Bancorp,Financial Services,Large-Cap,8146461,NYQ
PNC,"PNC Financial Services Group, I",Financial Services,Large-Cap,1945879,NYQ
INTU,Intuit Inc.,Technology,Large-Cap,4602982,NMS
CMCSA,Comcast Corporation,Communication Services,Large-Cap,32386206,NMS
DUK,Duke Energy Corporation (Holdin,Utilities,Large-Cap,4011734,NYQ
HOOD,"Robinhood Markets, Inc.",Financial Services,Large-Cap,24758644,NMS
WMB,"Williams Companies, Inc. (The)",Energy,Large-Cap,7126752,NYQ
PWR,"Quanta Services, Inc.",Industrials,Large-Cap,1234691,NYQ
CSX,CSX Corporation,Industrials,Large-Cap,11853798,NMS
ICE,Intercontinental Exchange Inc.,Financial Services,Large-Cap,4247029,NYQ
HCA,"HCA Healthcare, Inc.",Healthcare,Large-Cap,1528826,NYQ
MRSH,Marsh,Financial Services,Large-Cap,2420922,NYQ
BN,Brookfield Corporation,Financial Services,Large-Cap,3986388,NYQ
MNST,Monster Beverage Corporation,Consumer Defensive,Large-Cap,11241104,NMS
MMM,3M Company,Industrials,Large-Cap,3463327,NYQ
WM,"Waste Management, Inc.",Industrials,Large-Cap,2110082,NYQ
BCS,Barclays PLC,Financial Services,Large-Cap,4412327,NYQ
MAR,Marriott International,Consumer Cyclical,Large-Cap,1597304,NMS
ELV,"Elevance Health, Inc.",Healthcare,Large-Cap,1381806,NYQ
UPS,"United Parcel Service, Inc.",Industrials,Large-Cap,4963866,NYQ
MCO,Moody's Corporation,Financial Services,Large-Cap,881706,NYQ
CDNS,"Cadence Design Systems, Inc.",Technology,Large-Cap,2324644,NMS
SLB,SLB Limited,Energy,Large-Cap,13818625,NYQ
LYG,Lloyds Banking Group Plc,Financial Services,Large-Cap,19055936,NYQ
ITUB,Itau Unibanco Banco Holding SA,Financial Services,Large-Cap,21468524,NYQ
EPD,Enterprise Products Partners L.,Energy,Large-Cap,2943869,NYQ
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Large-Cap,851117,NMS
JCI,Johnson Controls International ,Industrials,Large-Cap,3887535,NYQ
EMR,Emerson Electric Company,Industrials,Large-Cap,2717520,NYQ
MSI,"Motorola Solutions, Inc.",Technology,Large-Cap,1018933,NYQ
AMT,American Tower Corporation (REI,Real Estate,Large-Cap,2935622,NYQ
SU,Suncor Energy  Inc.,Energy,Large-Cap,4613817,NYQ
DDOG,"Datadog, Inc.",Technology,Large-Cap,4706384,NMS
SPG,"Simon Property Group, Inc.",Real Estate,Large-Cap,1796333,NYQ
CTAS,Cintas Corporation,Industrials,Large-Cap,2182127,NMS
SHW,Sherwin-Williams Company (The),Basic Materials,Large-Cap,2192951,NYQ
SNPS,"Synopsys, Inc.",Technology,Large-Cap,1899870,NMS
NGG,"National Grid Transco, PLC Nati",Utilities,Large-Cap,906553,NYQ
BAM,Brookfield Asset Management Inc,Financial Services,Large-Cap,2497003,NYQ
CVNA,Carvana Co.,Consumer Cyclical,Large-Cap,10160332,NYQ
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Large-Cap,8975819,NMS
ECL,Ecolab Inc.,Basic Materials,Large-Cap,1479835,NYQ
CP,Canadian Pacific Kansas City Li,Industrials,Large-Cap,2530577,NYQ
EOG,"EOG Resources, Inc.",Energy,Large-Cap,3379972,NYQ
APO,"Apollo Global Management, Inc. ",Financial Services,Large-Cap,3988475,NYQ
LITE,Lumentum Holdings Inc.,Technology,Large-Cap,4864977,NMS
GM,General Motors Company,Consumer Cyclical,Large-Cap,7073967,NYQ
NTES,"NetEase, Inc.",Communication Services,Large-Cap,903911,NMS
ITW,Illinois Tool Works Inc.,Industrials,Large-Cap,1332500,NYQ
TRV,"The Travelers Companies, Inc.",Financial Services,Large-Cap,1963259,NYQ
CMI,Cummins Inc.,Industrials,Large-Cap,1033222,NYQ
FDX,FedEx Corporation,Industrials,Large-Cap,1807034,NYQ
NOC,Northrop Grumman Corporation,Industrials,Large-Cap,881934,NYQ
DB,Deutsche Bank AG,Financial Services,Large-Cap,2206722,NYQ
NSC,Norfolk Southern Corporation,Industrials,Large-Cap,1152459,NYQ
ET,Energy Transfer LP,Energy,Large-Cap,8746990,NYQ
CI,The Cigna Group,Healthcare,Large-Cap,1672303,NYQ
TGT,Target Corporation,Consumer Defensive,Large-Cap,4423880,NYQ
ROST,"Ross Stores, Inc.",Consumer Cyclical,Large-Cap,2800508,NMS
NWG,NatWest Group plc,Financial Services,Large-Cap,4273208,NYQ
CNI,Canadian National Railway Compa,Industrials,Large-Cap,1557615,NYQ
CL,Colgate-Palmolive Company,Consumer Defensive,Large-Cap,4725056,NYQ
B,Barrick Mining Corporation,Basic Materials,Large-Cap,10655329,NYQ
KMI,"Kinder Morgan, Inc.",Energy,Large-Cap,10270470,NYQ
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Large-Cap,2206287,NYQ
WBD,"Warner Bros. Discovery, Inc. - ",Communication Services,Large-Cap,22299293,NMS
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Large-Cap,7298569,NMS
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Large-Cap,2129082,NYQ
NU,Nu Holdings Ltd.,Financial Services,Large-Cap,76058038,NYQ
MFC,Manulife Financial Corporation,Financial Services,Large-Cap,2165328,NYQ
BSX,Boston Scientific Corporation,Healthcare,Large-Cap,19841929,NYQ
AON,Aon plc,Financial Services,Large-Cap,1416046,NYQ
DLR,"Digital Realty Trust, Inc.",Real Estate,Large-Cap,2995917,NYQ
AMX,"America Movil, S.A.B. de C.V.",Communication Services,Large-Cap,2107906,NYQ
APD,"Air Products and Chemicals, Inc",Basic Materials,Large-Cap,1243475,NYQ
RSG,"Republic Services, Inc.",Industrials,Large-Cap,1491798,NYQ
HPE,Hewlett Packard Enterprise Comp,Technology,Large-Cap,21208941,NYQ
AJG,Arthur J. Gallagher & Co.,Financial Services,Large-Cap,1606401,NYQ
WPM,Wheaton Precious Metals Corp,Basic Materials,Large-Cap,2218998,NYQ
AEP,American Electric Power Company,Utilities,Large-Cap,4501634,NMS
HON,Honeywell International Inc.,Industrials,Large-Cap,4081158,NMS
ALL,Allstate Corporation (The),Financial Services,Large-Cap,1718500,NYQ
VALE,VALE S.A.,Basic Materials,Large-Cap,23948116,NYQ
PCAR,PACCAR Inc.,Industrials,Large-Cap,3276950,NMS
TRGP,"Targa Resources, Inc.",Energy,Large-Cap,1252906,NYQ
BKR,Baker Hughes Company,Energy,Large-Cap,8250093,NMS
COR,"Cencora, Inc.",Healthcare,Large-Cap,1447848,NYQ
RELX,RELX PLC PLC,Industrials,Large-Cap,2536877,NYQ
CRH,CRH PLC,Basic Materials,Large-Cap,4507014,NYQ
OXY,Occidental Petroleum Corporatio,Energy,Large-Cap,8770976,NYQ
CVE,Cenovus Energy Inc,Energy,Large-Cap,7507791,NYQ
BE,Bloom Energy Corporation,Industrials,Large-Cap,14820824,NYQ
LNG,"Cheniere Energy, Inc.",Energy,Large-Cap,1915796,NYQ
TFC,Truist Financial Corporation,Financial Services,Large-Cap,8219416,NYQ
OKE,"ONEOK, Inc.",Energy,Large-Cap,3682470,NYQ
MPWR,"Monolithic Power Systems, Inc.",Technology,Large-Cap,910296,NMS
MRNA,"Moderna, Inc.",Healthcare,Large-Cap,15597834,NMS
MET,"MetLife, Inc.",Financial Services,Large-Cap,3654875,NYQ
MPLX,MPLX LP,Energy,Large-Cap,1410598,NYQ
TEL,TE Connectivity plc,Technology,Large-Cap,2428893,NYQ
CTVA,"Corteva, Inc.",Basic Materials,Large-Cap,4576346,NYQ
TAK,Takeda Pharmaceutical Company L,Healthcare,Large-Cap,3196427,NYQ
AFL,AFLAC Incorporated,Financial Services,Large-Cap,2283080,NYQ
D,"Dominion Energy, Inc.",Utilities,Large-Cap,4908280,NYQ
O,Realty Income Corporation,Real Estate,Large-Cap,5626422,NYQ
NUE,Nucor Corporation,Basic Materials,Large-Cap,1561679,NYQ
FANG,"Diamondback Energy, Inc.",Energy,Large-Cap,2128808,NMS
PSA,Public Storage,Real Estate,Large-Cap,1026093,NYQ
NKE,"Nike, Inc.",Consumer Cyclical,Large-Cap,24923942,NYQ
FAST,Fastenal Company,Industrials,Large-Cap,7721574,NMS
NXPI,NXP Semiconductors N.V.,Technology,Large-Cap,4018072,NMS
CAH,"Cardinal Health, Inc.",Healthcare,Large-Cap,2167969,NYQ
NOK,Nokia Corporation Sponsored,Technology,Large-Cap,88639854,NYQ
MT,Arcelor Mittal NY Registry Shar,Basic Materials,Large-Cap,1592825,NYQ
SRE,DBA Sempra,Utilities,Large-Cap,3963680,NYQ
F,Ford Motor Company,Consumer Cyclical,Large-Cap,49621125,NYQ
AU,AngloGold Ashanti PLC,Basic Materials,Large-Cap,3225156,NYQ
NDAQ,"Nasdaq, Inc.",Financial Services,Large-Cap,3825041,NMS
NBIS,Nebius Group N.V.,Communication Services,Large-Cap,21010500,NMS
KEYS,Keysight Technologies Inc.,Technology,Large-Cap,1428065,NYQ
DVN,Devon Energy Corporation,Energy,Large-Cap,12161514,NYQ
GRMN,Garmin Ltd.,Technology,Large-Cap,935516,NYQ
COHR,Coherent Corp.,Technology,Large-Cap,6029648,NYQ
AME,"AMETEK, Inc.",Industrials,Large-Cap,1248364,NYQ
EW,Edwards Lifesciences Corporatio,Healthcare,Large-Cap,4271573,NYQ
ADSK,"Autodesk, Inc.",Technology,Large-Cap,2498387,NMS
TER,"Teradyne, Inc.",Technology,Large-Cap,3953082,NMS
STT,State Street Corporation,Financial Services,Large-Cap,2093444,NYQ
CIEN,Ciena Corporation,Technology,Large-Cap,2650432,NYQ
BDX,"Becton, Dickinson and Company",Healthcare,Large-Cap,2120672,NYQ
UMC,United Microelectronics Corpora,Technology,Large-Cap,15607619,NYQ
VMRK,Vivmark Residential,Real Estate,Large-Cap,3863188,NYQ
DAL,"Delta Air Lines, Inc.",Industrials,Large-Cap,6500266,NYQ
DEO,Diageo plc,Consumer Defensive,Large-Cap,1138564,NYQ
ETR,Entergy Corporation,Utilities,Large-Cap,2755771,NYQ
MSTR,Strategy Inc,Technology,Large-Cap,23339256,NMS
FNV,Franco-Nevada Corporation,Basic Materials,Large-Cap,868187,NYQ
HONA,Honeywell Aerospace Inc.,Industrials,Large-Cap,3528371,NMS
LHX,"L3Harris Technologies, Inc.",Industrials,Large-Cap,1554166,NYQ
INFY,Infosys Limited,Technology,Large-Cap,21402519,NYQ
ALAB,"Astera Labs, Inc.",Technology,Large-Cap,4892687,NMS
FITB,Fifth Third Bancorp,Financial Services,Large-Cap,6237751,NYQ
AMP,"Ameriprise Financial, Inc.",Financial Services,Large-Cap,581657,NYQ
WDAY,"Workday, Inc.",Technology,Large-Cap,4864019,NMS
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Large-Cap,18286279,NYQ
CCEP,Coca-Cola Europacific Partners ,Consumer Defensive,Large-Cap,1855404,NMS
TEAM,Atlassian Corporation,Technology,Large-Cap,4584255,NMS
MDLN,Medline Inc.,Healthcare,Large-Cap,7822812,NMS
XYZ,"Block, Inc.",Technology,Large-Cap,5207638,NYQ
XEL,Xcel Energy Inc.,Utilities,Large-Cap,5370106,NMS
WAB,Westinghouse Air Brake Technolo,Industrials,Large-Cap,938412,NYQ
CARR,Carrier Global Corporation,Industrials,Large-Cap,6107736,NYQ
VTR,"Ventas, Inc.",Real Estate,Large-Cap,3578356,NYQ
HUM,Humana Inc.,Healthcare,Large-Cap,1360798,NYQ
EBAY,eBay Inc.,Consumer Cyclical,Large-Cap,3900098,NMS
NTRA,"Natera, Inc.",Healthcare,Large-Cap,1391850,NMS
ROK,"Rockwell Automation, Inc.",Industrials,Large-Cap,819785,NYQ
COIN,"Coinbase Global, Inc.",Financial Services,Large-Cap,8617888,NMS
VST,Vistra Corp.,Utilities,Large-Cap,4384960,NYQ
TRI,Thomson Reuters Corp,Industrials,Large-Cap,2064914,NMS
ARES,Ares Management Corporation,Financial Services,Large-Cap,2256350,NYQ
VEEV,Veeva Systems Inc.,Healthcare,Large-Cap,2066730,NYQ
PYPL,"PayPal Holdings, Inc.",Financial Services,Large-Cap,16000365,NMS
EXC,Exelon Corporation,Utilities,Large-Cap,8174725,NMS
ABEV,Ambev S.A.,Consumer Defensive,Large-Cap,28665951,NYQ
PAYX,"Paychex, Inc.",Technology,Large-Cap,3119472,NMS
RVMD,"Revolution Medicines, Inc.",Healthcare,Large-Cap,2329036,NMS
CRWV,"CoreWeave, Inc.",Technology,Large-Cap,27906319,NMS
HLN,Haleon plc,Healthcare,Large-Cap,9881846,NYQ
STM,STMicroelectronics N.V.,Technology,Large-Cap,10904730,NYQ
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Large-Cap,13705985,NMS
SLF,Sun Life Financial Inc.,Financial Services,Large-Cap,776095,NYQ
IDXX,"IDEXX Laboratories, Inc.",Healthcare,Large-Cap,621661,NMS
BSBR,Banco Santander Brasil SA,Financial Services,Large-Cap,3167598,NYQ
IQV,"IQVIA Holdings, Inc.",Healthcare,Large-Cap,1445474,NYQ
AXON,"Axon Enterprise, Inc.",Industrials,Large-Cap,966770,NMS
FERG,Ferguson Enterprises Inc.,Industrials,Large-Cap,2339108,NYQ
A,"Agilent Technologies, Inc.",Healthcare,Large-Cap,2219577,NYQ
TEVA,Teva Pharmaceutical Industries ,Healthcare,Large-Cap,5512572,NYQ
CCJ,Cameco Corporation,Energy,Large-Cap,3332201,NYQ
CBRE,CBRE Group Inc,Real Estate,Large-Cap,1750198,NYQ
YUM,"Yum! Brands, Inc.",Consumer Cyclical,Large-Cap,2535722,NYQ
FER,Ferrovial N.V.,Industrials,Large-Cap,1501537,NMS
HMC,"Honda Motor Company, Ltd.",Consumer Cyclical,Large-Cap,1389146,NYQ
LYV,"Live Nation Entertainment, Inc.",Communication Services,Large-Cap,2185000,NYQ
ROP,"Roper Technologies, Inc.",Technology,Large-Cap,959050,NMS
CBRS,Cerebras Systems Inc.,Technology,Large-Cap,7042082,NMS
WCN,"Waste Connections, Inc.",Industrials,Large-Cap,1405583,NYQ
FMX,Fomento Economico Mexicano S.A.,Consumer Defensive,Large-Cap,505474,NYQ
MSCI,MSCI Inc.,Financial Services,Large-Cap,669845,NYQ
TTWO,"Take-Two Interactive Software, ",Communication Services,Large-Cap,2529622,NMS
PRU,"Prudential Financial, Inc.",Financial Services,Large-Cap,1825695,NYQ
ADM,Archer-Daniels-Midland Company,Consumer Defensive,Large-Cap,3661511,NYQ
GFI,Gold Fields Limited,Basic Materials,Large-Cap,3930912,NYQ
RKLB,Rocket Lab Corporation,Industrials,Large-Cap,21878661,NMS
WAT,Waters Corporation,Healthcare,Large-Cap,846698,NYQ
ED,"Consolidated Edison, Inc.",Utilities,Large-Cap,2276158,NYQ
