ticker,name,sector,cap_tier,avg_volume,exchange
PLTR,Palantir Technologies Inc.,Technology,Mega-Cap,45887859,NMS
SNDK,Sandisk Corporation,Technology,Mega-Cap,13647262,NMS
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,Mega-Cap,2162946,NYQ
NVS,Novartis AG,Healthcare,Mega-Cap,1707558,NYQ
RY,Royal Bank Of Canada,Financial Services,Mega-Cap,1649788,NYQ
PANW,"Palo Alto Networks, Inc.",Technology,Mega-Cap,8318150,NMS
AZN,AstraZeneca PLC,Healthcare,Mega-Cap,1980459,NYQ
PM,Philip Morris International Inc,Consumer Defensive,Mega-Cap,4953651,NYQ
DELL,Dell Technologies Inc.,Technology,Mega-Cap,8648158,NYQ
TXN,Texas Instruments Incorporated,Technology,Mega-Cap,8829517,NMS
IBM,International Business Machines,Technology,Mega-Cap,8771408,NYQ
WFC,Wells Fargo & Company,Financial Services,Mega-Cap,16499656,NYQ
RTX,RTX Corporation,Industrials,Mega-Cap,5432600,NYQ
LIN,Linde plc,Basic Materials,Mega-Cap,2242745,NMS
C,"Citigroup, Inc.",Financial Services,Mega-Cap,12107322,NYQ
MRVL,"Marvell Technology, Inc.",Technology,Mega-Cap,42825174,NMS
AXP,American Express Company,Financial Services,Mega-Cap,3137237,NYQ
BABA,Alibaba Group Holding Limited,Consumer Cyclical,Mega-Cap,11831156,NYQ
MUFG,"Mitsubishi UFJ Financial Group,",Financial Services,Mega-Cap,3107093,NYQ
NVO,Novo Nordisk A/S,Healthcare,Mega-Cap,14865853,NYQ
APH,Amphenol Corporation,Technology,Mega-Cap,9851462,NYQ
SHEL,Shell PLC,Energy,Mega-Cap,7292536,NYQ
ANET,"Arista Networks, Inc.",Technology,Mega-Cap,9609074,NYQ
BHP,BHP Group Limited,Basic Materials,Mega-Cap,2672809,NYQ
STX,Seagate Technology Holdings PLC,Technology,Large-Cap,4346822,NMS
WDC,Western Digital Corporation,Technology,Large-Cap,8368169,NMS
TD,Toronto Dominion Bank (The),Financial Services,Large-Cap,2283153,NYQ
SAN,"Banco Santander, S.A. Sponsored",Financial Services,Large-Cap,8435569,NYQ
CRWD,"CrowdStrike Holdings, Inc.",Technology,Large-Cap,13671146,NMS
AMGN,Amgen Inc.,Healthcare,Mega-Cap,2768717,NMS
PEP,"Pepsico, Inc.",Consumer Defensive,Large-Cap,7703174,NMS
QCOM,QUALCOMM Incorporated,Technology,Large-Cap,22905762,NMS
ADI,"Analog Devices, Inc.",Technology,Large-Cap,4576262,NMS
MCD,McDonald's Corporation,Consumer Cyclical,Large-Cap,4167919,NYQ
TMO,Thermo Fisher Scientific Inc,Healthcare,Large-Cap,2326651,NYQ
APP,Applovin Corporation,Communication Services,Large-Cap,4974112,NMS
GLW,Corning Incorporated,Technology,Large-Cap,14639766,NYQ
SAP,SAP  SE,Technology,Large-Cap,3407603,NYQ
TMUS,"T-Mobile US, Inc.",Communication Services,Large-Cap,5871340,NMS
NEE,"NextEra Energy, Inc.",Utilities,Large-Cap,11147969,NYQ
VZ,Verizon Communications Inc.,Communication Services,Large-Cap,26526859,NYQ
BA,Boeing Company (The),Industrials,Large-Cap,6495140,NYQ
DE,Deere & Company,Industrials,Large-Cap,1291677,NYQ
TJX,"TJX Companies, Inc. (The)",Consumer Cyclical,Large-Cap,5694406,NYQ
SCHW,Charles Schwab Corporation (The,Financial Services,Large-Cap,11765472,NYQ
TTE,TotalEnergies SE,Energy,Large-Cap,1625896,NYQ
DIS,Walt Disney Company (The),Communication Services,Large-Cap,9465404,NYQ
UNP,Union Pacific Corporation,Industrials,Large-Cap,2972482,NYQ
UBS,UBS Group AG Registered,Financial Services,Large-Cap,2268654,NYQ
WELL,Welltower Inc.,Real Estate,Large-Cap,3416427,NYQ
ABT,Abbott Laboratories,Healthcare,Large-Cap,13232345,NYQ
BLK,"BlackRock, Inc.",Financial Services,Large-Cap,738929,NYQ
ETN,"Eaton Corporation, PLC",Industrials,Large-Cap,2607561,NYQ
IBKR,"Interactive Brokers Group, Inc.",Financial Services,Large-Cap,4996585,NMS
SHOP,Shopify Inc.,Technology,Large-Cap,10288603,NMS
GILD,"Gilead Sciences, Inc.",Healthcare,Large-Cap,7183698,NMS
BUD,Anheuser-Busch Inbev SA Sponsor,Consumer Defensive,Large-Cap,2005422,NYQ
SMFG,Sumitomo Mitsui Financial Group,Financial Services,Large-Cap,2018556,NYQ
RIO,Rio Tinto Plc,Basic Materials,Large-Cap,2557258,NYQ
UBER,"Uber Technologies, Inc.",Technology,Large-Cap,19326019,NYQ
BX,Blackstone Inc.,Financial Services,Large-Cap,5657459,NYQ
ISRG,"Intuitive Surgical, Inc.",Healthcare,Large-Cap,2402158,NMS
T,AT&T Inc.,Communication Services,Large-Cap,48352362,NYQ
BKNG,Booking Holdings Inc. Common St,Consumer Cyclical,Large-Cap,7975372,NMS
SCCO,Southern Copper Corporation,Basic Materials,Large-Cap,1399127,NYQ
BBVA,Banco Bilbao Vizcaya Argentaria,Financial Services,Large-Cap,1678346,NYQ
DHR,Danaher Corporation,Healthcare,Large-Cap,4605633,NYQ
CB,Chubb Limited,Financial Services,Large-Cap,1651574,NYQ
PFE,"Pfizer, Inc.",Healthcare,Large-Cap,39649445,NYQ
CRM,"Salesforce, Inc.",Technology,Large-Cap,15299443,NYQ
CVS,CVS Health Corporation,Healthcare,Large-Cap,8335361,NYQ
HDB,HDFC Bank Limited,Financial Services,Large-Cap,8609541,NYQ
PGR,Progressive Corporation (The),Financial Services,Large-Cap,3155456,NYQ
UL,Unilever PLC,Consumer Defensive,Large-Cap,4120867,NYQ
BTI,British American Tobacco  Indus,Consumer Defensive,Large-Cap,4164038,NYQ
PLD,"Prologis, Inc.",Real Estate,Large-Cap,3674300,NYQ
VRTX,Vertex Pharmaceuticals Incorpor,Healthcare,Large-Cap,1420009,NMS
COF,Capital One Financial Corporati,Financial Services,Large-Cap,4652558,NYQ
COP,ConocoPhillips,Energy,Large-Cap,8001030,NYQ
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Large-Cap,2880522,NYQ
BMO,Bank Of Montreal,Financial Services,Large-Cap,776400,NYQ
SPGI,S&P Global Inc.,Financial Services,Large-Cap,2281090,NYQ
PH,Parker-Hannifin Corporation,Industrials,Large-Cap,734654,NYQ
LMT,Lockheed Martin Corporation,Industrials,Large-Cap,1395658,NYQ
SYK,Stryker Corporation,Healthcare,Large-Cap,2634669,NYQ
VRT,"Vertiv Holdings, LLC",Industrials,Large-Cap,6194333,NYQ
MO,"Altria Group, Inc.",Consumer Defensive,Large-Cap,8732383,NYQ
MFG,"Mizuho Financial Group, Inc. Sp",Financial Services,Large-Cap,3835440,NYQ
SONY,Sony Group Corporation,Technology,Large-Cap,6453858,NYQ
SBUX,Starbucks Corporation,Consumer Cyclical,Large-Cap,7642264,NMS
PDD,PDD Holdings Inc.,Consumer Cyclical,Large-Cap,8870504,NMS
FTNT,"Fortinet, Inc.",Technology,Large-Cap,6427109,NMS
ENB,Enbridge Inc,Energy,Large-Cap,4269041,NYQ
BMY,Bristol-Myers Squibb Company,Healthcare,Large-Cap,11434990,NYQ
NOW,"ServiceNow, Inc.",Technology,Large-Cap,29639475,NYQ
BNS,Bank Nova Scotia Halifax Pfd 3,Financial Services,Large-Cap,2664038,NYQ
SO,Southern Company (The),Utilities,Large-Cap,5750150,NYQ
TT,Trane Technologies plc,Industrials,Large-Cap,1374630,NYQ
HWM,Howmet Aerospace Inc.,Industrials,Large-Cap,2798640,NYQ
CM,Canadian Imperial Bank of Comme,Financial Services,Large-Cap,1410353,NYQ
CDNS,"Cadence Design Systems, Inc.",Technology,Large-Cap,2501796,NMS
IBN,ICICI Bank Limited,Financial Services,Large-Cap,7309529,NYQ
PWR,"Quanta Services, Inc.",Industrials,Large-Cap,1234441,NYQ
PBR,Petroleo Brasileiro S.A. Petrob,Energy,Large-Cap,18064295,NYQ
GSK,GSK plc,Healthcare,Large-Cap,3894985,NYQ
MDT,Medtronic plc.,Healthcare,Large-Cap,10340520,NYQ
PNC,"PNC Financial Services Group, I",Financial Services,Large-Cap,2096982,NYQ
BNY,The Bank of New York Mellon Cor,Financial Services,Large-Cap,3888138,NYQ
EQIX,"Equinix, Inc.",Real Estate,Large-Cap,588400,NMS
SNY,Sanofi,Healthcare,Large-Cap,3165754,NMS
NEM,Newmont Corporation,Basic Materials,Large-Cap,8084412,NYQ
GD,General Dynamics Corporation,Industrials,Large-Cap,1359970,NYQ
DUK,Duke Energy Corporation (Holdin,Utilities,Large-Cap,3363245,NYQ
HOOD,"Robinhood Markets, Inc.",Financial Services,Large-Cap,31720108,NMS
SPOT,Spotify Technology S.A.,Communication Services,Large-Cap,2157998,NYQ
MAR,Marriott International,Consumer Cyclical,Large-Cap,1490179,NMS
USB,U.S. Bancorp,Financial Services,Large-Cap,9139517,NYQ
BN,Brookfield Corporation,Financial Services,Large-Cap,4884335,NYQ
ASX,"ASE Technology Holding Co., Ltd",Technology,Large-Cap,10016508,NYQ
MNST,Monster Beverage Corporation,Consumer Defensive,Large-Cap,5485738,NMS
CMI,Cummins Inc.,Industrials,Large-Cap,984074,NYQ
DDOG,"Datadog, Inc.",Technology,Large-Cap,5835698,NMS
ADP,"Automatic Data Processing, Inc.",Technology,Large-Cap,2964175,NMS
UPS,"United Parcel Service, Inc.",Industrials,Large-Cap,5637387,NYQ
BP,BP p.l.c.,Energy,Large-Cap,9893729,NYQ
BCS,Barclays PLC,Financial Services,Large-Cap,5929314,NYQ
SNOW,Snowflake Inc.,Technology,Large-Cap,9027906,NYQ
ELV,"Elevance Health, Inc.",Healthcare,Large-Cap,1748674,NYQ
ING,"ING Group, N.V.",Financial Services,Large-Cap,3300040,NYQ
WM,"Waste Management, Inc.",Industrials,Large-Cap,2220519,NYQ
MCK,McKesson Corporation,Healthcare,Large-Cap,1135901,NYQ
CSX,CSX Corporation,Industrials,Large-Cap,12521048,NMS
ITUB,Itau Unibanco Banco Holding SA,Financial Services,Large-Cap,22361946,NYQ
WMB,"Williams Companies, Inc. (The)",Energy,Large-Cap,6824308,NYQ
JCI,Johnson Controls International ,Industrials,Large-Cap,4043554,NYQ
MELI,"MercadoLibre, Inc.",Consumer Cyclical,Large-Cap,539187,NMS
ABNB,"Airbnb, Inc.",Consumer Cyclical,Large-Cap,3805793,NMS
NET,"Cloudflare, Inc.",Technology,Large-Cap,4416100,NYQ
HCA,"HCA Healthcare, Inc.",Healthcare,Large-Cap,1451314,NYQ
FCX,"Freeport-McMoRan, Inc.",Basic Materials,Large-Cap,14756806,NYQ
SNPS,"Synopsys, Inc.",Technology,Large-Cap,1918904,NMS
KKR,KKR & Co. Inc.,Financial Services,Large-Cap,4834693,NYQ
LYG,Lloyds Banking Group Plc,Financial Services,Large-Cap,22131200,NYQ
SHW,Sherwin-Williams Company (The),Basic Materials,Large-Cap,2257338,NYQ
SPG,"Simon Property Group, Inc.",Real Estate,Large-Cap,1833641,NYQ
CMCSA,Comcast Corporation,Communication Services,Large-Cap,34845646,NMS
CEG,Constellation Energy Corporatio,Utilities,Large-Cap,3639566,NMS
ADBE,Adobe Inc.,Technology,Large-Cap,6372659,NMS
MMM,3M Company,Industrials,Large-Cap,3884417,NYQ
CME,CME Group Inc.,Financial Services,Large-Cap,3261422,NMS
NTES,"NetEase, Inc.",Communication Services,Large-Cap,937611,NMS
MRSH,Marsh,Financial Services,Large-Cap,2823953,NYQ
DASH,"DoorDash, Inc.",Consumer Cyclical,Large-Cap,4868446,NMS
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Large-Cap,2816962,NYQ
MCO,Moody's Corporation,Financial Services,Large-Cap,1064283,NYQ
BE,Bloom Energy Corporation,Industrials,Large-Cap,11800267,NYQ
CNQ,Canadian Natural Resources Limi,Energy,Large-Cap,9633790,NYQ
ACN,Accenture plc,Technology,Large-Cap,7740495,NYQ
VLO,Valero Energy Corporation,Energy,Large-Cap,3131414,NYQ
NGG,"National Grid Transco, PLC Nati",Utilities,Large-Cap,1283956,NYQ
EPD,Enterprise Products Partners L.,Energy,Large-Cap,3946270,NYQ
ECL,Ecolab Inc.,Basic Materials,Large-Cap,1664893,NYQ
EMR,Emerson Electric Company,Industrials,Large-Cap,2897358,NYQ
EQNR,Equinor ASA,Energy,Large-Cap,4430727,NYQ
AEM,Agnico Eagle Mines Limited,Basic Materials,Large-Cap,2505375,NYQ
ITW,Illinois Tool Works Inc.,Industrials,Large-Cap,1390927,NYQ
MPC,Marathon Petroleum Corporation,Energy,Large-Cap,2357256,NYQ
AMT,American Tower Corporation (REI,Real Estate,Large-Cap,3239959,NYQ
AMX,"America Movil, S.A.B. de C.V.",Communication Services,Large-Cap,1428208,NYQ
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Large-Cap,6756425,NMS
CP,Canadian Pacific Kansas City Li,Industrials,Large-Cap,2849661,NYQ
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Large-Cap,8492809,NMS
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Large-Cap,1884037,NYQ
FDX,FedEx Corporation,Industrials,Large-Cap,2123520,NYQ
CVNA,Carvana Co.,Consumer Cyclical,Large-Cap,12033758,NYQ
MDLN,Medline Inc.,Healthcare,Large-Cap,9622311,NMS
ALAB,"Astera Labs, Inc.",Technology,Large-Cap,6282409,NMS
CL,Colgate-Palmolive Company,Consumer Defensive,Large-Cap,5388112,NYQ
NOC,Northrop Grumman Corporation,Industrials,Large-Cap,940964,NYQ
AEP,American Electric Power Company,Utilities,Large-Cap,4570288,NMS
AON,Aon plc,Financial Services,Large-Cap,1586988,NYQ
CI,The Cigna Group,Healthcare,Large-Cap,1627004,NYQ
INTU,Intuit Inc.,Technology,Large-Cap,5022762,NMS
CNI,Canadian National Railway Compa,Industrials,Large-Cap,1484406,NYQ
BAM,Brookfield Asset Management Inc,Financial Services,Large-Cap,3182980,NYQ
COHR,Coherent Corp.,Technology,Large-Cap,6124511,NYQ
NOK,Nokia Corporation Sponsored,Technology,Large-Cap,113091190,NYQ
HONA,N/A,Industrials,Large-Cap,2317738,NGM
ICE,Intercontinental Exchange Inc.,Financial Services,Large-Cap,4040638,NYQ
NSC,Norfolk Southern Corporation,Industrials,Large-Cap,1205390,NYQ
NWG,NatWest Group plc,Financial Services,Large-Cap,4350682,NYQ
TRV,"The Travelers Companies, Inc.",Financial Services,Large-Cap,1652070,NYQ
KMI,"Kinder Morgan, Inc.",Energy,Large-Cap,11018617,NYQ
NXPI,NXP Semiconductors N.V.,Technology,Large-Cap,4056301,NMS
CRH,CRH PLC,Basic Materials,Large-Cap,4883569,NYQ
HON,Honeywell International Inc.,Industrials,Large-Cap,4622104,NMS
PSX,Phillips 66,Energy,Large-Cap,2637983,NYQ
CTAS,Cintas Corporation,Industrials,Large-Cap,2101770,NMS
URI,"United Rentals, Inc.",Industrials,Large-Cap,537204,NYQ
MSI,"Motorola Solutions, Inc.",Technology,Large-Cap,1110524,NYQ
EOG,"EOG Resources, Inc.",Energy,Large-Cap,3921895,NYQ
TRP,TC Energy Corporation,Energy,Large-Cap,2478738,NYQ
GM,General Motors Company,Consumer Cyclical,Large-Cap,7658343,NYQ
APO,"Apollo Global Management, Inc. ",Financial Services,Large-Cap,4182377,NYQ
ROST,"Ross Stores, Inc.",Consumer Cyclical,Large-Cap,3014680,NMS
APD,"Air Products and Chemicals, Inc",Basic Materials,Large-Cap,1271017,NYQ
MFC,Manulife Financial Corporation,Financial Services,Large-Cap,2160940,NYQ
SLB,SLB Limited,Energy,Large-Cap,14737561,NYQ
WBD,"Warner Bros. Discovery, Inc. - ",Communication Services,Large-Cap,20111367,NMS
TER,"Teradyne, Inc.",Technology,Large-Cap,4315198,NMS
RSG,"Republic Services, Inc.",Industrials,Large-Cap,1785101,NYQ
RACE,Ferrari N.V.,Consumer Cyclical,Large-Cap,626883,NYQ
ET,Energy Transfer LP,Energy,Large-Cap,13054143,NYQ
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Large-Cap,992970,NMS
MPWR,"Monolithic Power Systems, Inc.",Technology,Large-Cap,827246,NMS
CIEN,Ciena Corporation,Technology,Large-Cap,2879229,NYQ
NU,Nu Holdings Ltd.,Financial Services,Large-Cap,51693569,NYQ
DB,Deutsche Bank AG,Financial Services,Large-Cap,3000985,NYQ
UMC,United Microelectronics Corpora,Technology,Large-Cap,16508161,NYQ
DLR,"Digital Realty Trust, Inc.",Real Estate,Large-Cap,2621601,NYQ
BSX,Boston Scientific Corporation,Healthcare,Large-Cap,20613203,NYQ
PCAR,PACCAR Inc.,Industrials,Large-Cap,3020033,NMS
NKE,"Nike, Inc.",Consumer Cyclical,Large-Cap,24534754,NYQ
VALE,VALE S.A.,Basic Materials,Large-Cap,24009211,NYQ
TFC,Truist Financial Corporation,Financial Services,Large-Cap,9153050,NYQ
SU,Suncor Energy  Inc.,Energy,Large-Cap,4163830,NYQ
STM,STMicroelectronics N.V.,Technology,Large-Cap,12476885,NYQ
ALL,Allstate Corporation (The),Financial Services,Large-Cap,1661461,NYQ
SE,Sea Limited,Consumer Cyclical,Large-Cap,4133203,NYQ
RKLB,Rocket Lab Corporation,Industrials,Large-Cap,27656583,NMS
LITE,Lumentum Holdings Inc.,Technology,Large-Cap,5933751,NMS
AJG,Arthur J. Gallagher & Co.,Financial Services,Large-Cap,1894982,NYQ
B,Barrick Mining Corporation,Basic Materials,Large-Cap,12106461,NYQ
DAL,"Delta Air Lines, Inc.",Industrials,Large-Cap,8502425,NYQ
AFL,AFLAC Incorporated,Financial Services,Large-Cap,2490924,NYQ
CARR,Carrier Global Corporation,Industrials,Large-Cap,6553567,NYQ
SRE,DBA Sempra,Utilities,Large-Cap,3753816,NYQ
D,"Dominion Energy, Inc.",Utilities,Large-Cap,6900482,NYQ
TGT,Target Corporation,Consumer Defensive,Large-Cap,5137000,NYQ
TEL,TE Connectivity plc,Technology,Large-Cap,2679912,NYQ
HPE,Hewlett Packard Enterprise Comp,Technology,Large-Cap,25228183,NYQ
NBIS,Nebius Group N.V.,Communication Services,Large-Cap,17815093,NMS
O,Realty Income Corporation,Real Estate,Large-Cap,5949987,NYQ
KEYS,Keysight Technologies Inc.,Technology,Large-Cap,1526937,NYQ
MPLX,MPLX LP,Energy,Large-Cap,1954729,NYQ
PSA,Public Storage,Real Estate,Large-Cap,979077,NYQ
FLEX,Flex Ltd.,Technology,Large-Cap,6955733,NMS
MET,"MetLife, Inc.",Financial Services,Large-Cap,3587225,NYQ
COR,"Cencora, Inc.",Healthcare,Large-Cap,1767869,NYQ
CTVA,"Corteva, Inc.",Basic Materials,Large-Cap,3861201,NYQ
CAH,"Cardinal Health, Inc.",Healthcare,Large-Cap,2195354,NYQ
TRGP,"Targa Resources, Inc.",Energy,Large-Cap,1255487,NYQ
IMO,Imperial Oil Limited,Energy,Large-Cap,571293,ASE
RELX,RELX PLC PLC,Industrials,Large-Cap,2649546,NYQ
FAST,Fastenal Company,Industrials,Large-Cap,7204306,NMS
AME,"AMETEK, Inc.",Industrials,Large-Cap,1236046,NYQ
F,Ford Motor Company,Consumer Cyclical,Large-Cap,59621472,NYQ
LHX,"L3Harris Technologies, Inc.",Industrials,Large-Cap,1420879,NYQ
OKE,"ONEOK, Inc.",Energy,Large-Cap,4068535,NYQ
ROK,"Rockwell Automation, Inc.",Industrials,Large-Cap,796274,NYQ
BKR,Baker Hughes Company,Energy,Large-Cap,8282501,NMS
EW,Edwards Lifesciences Corporatio,Healthcare,Large-Cap,5176590,NYQ
ETR,Entergy Corporation,Utilities,Large-Cap,3597925,NYQ
FITB,Fifth Third Bancorp,Financial Services,Large-Cap,6858700,NYQ
VST,Vistra Corp.,Utilities,Large-Cap,4651248,NYQ
EA,Electronic Arts Inc.,Communication Services,Large-Cap,1899872,NMS
LNG,"Cheniere Energy, Inc.",Energy,Large-Cap,2388487,NYQ
WPM,Wheaton Precious Metals Corp,Basic Materials,Large-Cap,2166232,NYQ
TAK,Takeda Pharmaceutical Company L,Healthcare,Large-Cap,3040559,NYQ
HEI,Heico Corporation,Industrials,Large-Cap,679291,NYQ
NUE,Nucor Corporation,Basic Materials,Large-Cap,1638880,NYQ
XEL,Xcel Energy Inc.,Utilities,Large-Cap,5559274,NMS
EBAY,eBay Inc.,Consumer Cyclical,Large-Cap,5244177,NMS
CBRS,Cerebras Systems Inc.,Technology,Large-Cap,8829302,NMS
HUM,Humana Inc.,Healthcare,Large-Cap,1715251,NYQ
FANG,"Diamondback Energy, Inc.",Energy,Large-Cap,2696229,NMS
CRDO,Credo Technology Group Holding ,Technology,Large-Cap,8629088,NMS
FER,Ferrovial N.V.,Industrials,Large-Cap,1531601,NMS
MCHP,Microchip Technology Incorporat,Technology,Large-Cap,11736304,NMS
ABEV,Ambev S.A.,Consumer Defensive,Large-Cap,27390611,NYQ
OXY,Occidental Petroleum Corporatio,Energy,Large-Cap,11767712,NYQ
AXON,"Axon Enterprise, Inc.",Industrials,Large-Cap,1230619,NMS
EXC,Exelon Corporation,Utilities,Large-Cap,8575646,NMS
CCEP,Coca-Cola Europacific Partners ,Consumer Defensive,Large-Cap,1876566,NMS
STT,State Street Corporation,Financial Services,Large-Cap,2198061,NYQ
NDAQ,"Nasdaq, Inc.",Financial Services,Large-Cap,3797146,NMS
CRWV,"CoreWeave, Inc.",Technology,Large-Cap,31640798,NMS
TTWO,"Take-Two Interactive Software, ",Communication Services,Large-Cap,2414817,NMS
DVN,Devon Energy Corporation,Energy,Large-Cap,14532474,NYQ
XYZ,"Block, Inc.",Technology,Large-Cap,5858745,NYQ
GRMN,Garmin Ltd.,Technology,Large-Cap,831356,NYQ
CVE,Cenovus Energy Inc,Energy,Large-Cap,8467570,NYQ
VIK,Viking Holdings Ltd,Consumer Cyclical,Large-Cap,3195656,NYQ
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Large-Cap,13282108,NMS
ODFL,"Old Dominion Freight Line, Inc.",Industrials,Large-Cap,1987566,NMS
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Large-Cap,18656924,NYQ
RKT,"Rocket Companies, Inc.",Financial Services,Large-Cap,27977612,NYQ
MT,Arcelor Mittal NY Registry Shar,Basic Materials,Large-Cap,1924643,NYQ
WAB,Westinghouse Air Brake Technolo,Industrials,Large-Cap,973220,NYQ
YUM,"Yum! Brands, Inc.",Consumer Cyclical,Large-Cap,1989687,NYQ
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Large-Cap,2429419,NYQ
FERG,Ferguson Enterprises Inc.,Industrials,Large-Cap,1397559,NYQ
UAL,"United Airlines Holdings, Inc.",Industrials,Large-Cap,6555306,NMS
DEO,Diageo plc,Consumer Defensive,Large-Cap,1352379,NYQ
SLF,Sun Life Financial Inc.,Financial Services,Large-Cap,680124,NYQ
FMX,Fomento Economico Mexicano S.A.,Consumer Defensive,Large-Cap,513767,NYQ
VTR,"Ventas, Inc.",Real Estate,Large-Cap,4453772,NYQ
AMP,"Ameriprise Financial, Inc.",Financial Services,Large-Cap,694159,NYQ
INFY,Infosys Limited,Technology,Large-Cap,19038208,NYQ
LYV,"Live Nation Entertainment, Inc.",Communication Services,Large-Cap,2780422,NYQ
ADSK,"Autodesk, Inc.",Technology,Large-Cap,2574800,NMS
IDXX,"IDEXX Laboratories, Inc.",Healthcare,Large-Cap,630138,NMS
CCJ,Cameco Corporation,Energy,Large-Cap,3173304,NYQ
GFS,GlobalFoundries Inc.,Technology,Large-Cap,4702969,NMS
MSCI,MSCI Inc.,Financial Services,Large-Cap,673372,NYQ
BDX,"Becton, Dickinson and Company",Healthcare,Large-Cap,3009572,NYQ
COIN,"Coinbase Global, Inc.",Financial Services,Large-Cap,9459408,NMS
WCN,"Waste Connections, Inc.",Industrials,Large-Cap,1711474,NYQ
CLS,"Celestica, Inc.",Technology,Large-Cap,2246367,NYQ
RBLX,Roblox Corporation,Communication Services,Large-Cap,11894556,NYQ
HLN,Haleon plc,Healthcare,Large-Cap,8980493,NYQ
AU,AngloGold Ashanti PLC,Basic Materials,Large-Cap,2931648,NYQ
ED,"Consolidated Edison, Inc.",Utilities,Large-Cap,2298788,NYQ
ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,Large-Cap,1139429,NMS
AIG,"American International Group, I",Financial Services,Large-Cap,4378620,NYQ
CBRE,CBRE Group Inc,Real Estate,Large-Cap,2265358,NYQ
BIDU,"Baidu, Inc.",Communication Services,Large-Cap,2510325,NMS
FNV,Franco-Nevada Corporation,Basic Materials,Large-Cap,827480,NYQ
PEG,Public Service Enterprise Group,Utilities,Large-Cap,2860325,NYQ
