ticker,name,sector,cap_tier,avg_volume,exchange
GILD,"Gilead Sciences, Inc.",Healthcare,Large-Cap,7238593,NMS
BLK,"BlackRock, Inc.",Financial Services,Large-Cap,651726,NYQ
ACN,Accenture plc,Technology,Large-Cap,4020575,NYQ
UBER,"Uber Technologies, Inc.",Technology,Large-Cap,19722427,NYQ
DHR,Danaher Corporation,Healthcare,Large-Cap,3602968,NYQ
HDB,HDFC Bank Limited,Financial Services,Large-Cap,4431865,NYQ
VZ,Verizon Communications Inc.,Communication Services,Large-Cap,28056552,NYQ
TJX,"TJX Companies, Inc. (The)",Consumer Cyclical,Large-Cap,5459932,NYQ
T,AT&T Inc.,Communication Services,Large-Cap,44055078,NYQ
QCOM,QUALCOMM Incorporated,Technology,Large-Cap,8969186,NMS
TD,Toronto Dominion Bank (The),Financial Services,Large-Cap,2229998,NYQ
SPGI,S&P Global Inc.,Financial Services,Large-Cap,1517119,NYQ
SCCO,Southern Copper Corporation,Basic Materials,Large-Cap,1629226,NYQ
UBS,UBS Group AG Registered,Financial Services,Large-Cap,2004896,NYQ
TTE,TotalEnergies SE,Energy,Large-Cap,1203255,NYQ
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Large-Cap,3073693,NYQ
INTU,Intuit Inc.,Technology,Large-Cap,2151283,NMS
PDD,PDD Holdings Inc.,Consumer Cyclical,Large-Cap,8627842,NMS
PFE,"Pfizer, Inc.",Healthcare,Large-Cap,62114562,NYQ
ADI,"Analog Devices, Inc.",Technology,Large-Cap,3793862,NMS
HON,Honeywell International Inc.,Industrials,Large-Cap,4276300,NMS
BBVA,Banco Bilbao Vizcaya Argentaria,Financial Services,Large-Cap,1440718,NYQ
UL,Unilever PLC,Consumer Defensive,Large-Cap,2757286,NYQ
DE,Deere & Company,Industrials,Large-Cap,1442019,NYQ
NEM,Newmont Corporation,Basic Materials,Large-Cap,9445388,NYQ
NOW,"ServiceNow, Inc.",Technology,Large-Cap,11157500,NYQ
LMT,Lockheed Martin Corporation,Industrials,Large-Cap,1626501,NYQ
BSX,Boston Scientific Corporation,Healthcare,Large-Cap,10113824,NYQ
COF,Capital One Financial Corporati,Financial Services,Large-Cap,4483990,NYQ
UNP,Union Pacific Corporation,Industrials,Large-Cap,3131850,NYQ
SMFG,Sumitomo Mitsui Financial Group,Financial Services,Large-Cap,2072742,NYQ
BUD,Anheuser-Busch Inbev SA Sponsor,Consumer Defensive,Large-Cap,1969939,NYQ
SONY,Sony Group Corporation,Technology,Large-Cap,4666626,NYQ
SYK,Stryker Corporation,Healthcare,Large-Cap,1794937,NYQ
ETN,"Eaton Corporation, PLC",Industrials,Large-Cap,3024927,NYQ
BTI,British American Tobacco  Indus,Consumer Defensive,Large-Cap,3782116,NYQ
MDT,Medtronic plc.,Healthcare,Large-Cap,7261695,NYQ
IBKR,"Interactive Brokers Group, Inc.",Financial Services,Large-Cap,4334906,NMS
WELL,Welltower Inc.,Real Estate,Large-Cap,3386319,NYQ
PANW,"Palo Alto Networks, Inc.",Technology,Large-Cap,6080962,NMS
COP,ConocoPhillips,Energy,Large-Cap,7743842,NYQ
ADBE,Adobe Inc.,Technology,Large-Cap,4283080,NMS
GLD,SPDR Gold Shares,N/A,Large-Cap,15824178,PCX
ARM,Arm Holdings plc,Technology,Large-Cap,4973201,NMS
PGR,Progressive Corporation (The),Financial Services,Large-Cap,3458449,NYQ
VRTX,Vertex Pharmaceuticals Incorpor,Healthcare,Large-Cap,1430286,NMS
CB,Chubb Limited,Financial Services,Large-Cap,1670193,NYQ
CRWD,"CrowdStrike Holdings, Inc.",Technology,Large-Cap,2420816,NMS
PLD,"Prologis, Inc.",Real Estate,Large-Cap,3553203,NYQ
HCA,"HCA Healthcare, Inc.",Healthcare,Large-Cap,1240022,NYQ
PH,Parker-Hannifin Corporation,Industrials,Large-Cap,676981,NYQ
MELI,"MercadoLibre, Inc.",Consumer Cyclical,Large-Cap,537760,NMS
SNY,Sanofi,Healthcare,Large-Cap,2757790,NMS
CMCSA,Comcast Corporation,Communication Services,Large-Cap,39238583,NMS
BMY,Bristol-Myers Squibb Company,Healthcare,Large-Cap,14477893,NYQ
SBUX,Starbucks Corporation,Consumer Cyclical,Large-Cap,10372206,NMS
AEM,Agnico Eagle Mines Limited,Basic Materials,Large-Cap,2557359,NYQ
KKR,KKR & Co. Inc.,Financial Services,Large-Cap,4388819,NYQ
MFG,"Mizuho Financial Group, Inc. Sp",Financial Services,Large-Cap,3398639,NYQ
MO,"Altria Group, Inc.",Consumer Defensive,Large-Cap,9626781,NYQ
BN,Brookfield Corporation,Financial Services,Large-Cap,4250044,NYQ
IBN,ICICI Bank Limited,Financial Services,Large-Cap,5943119,NYQ
SPOT,Spotify Technology S.A.,Communication Services,Large-Cap,2108070,NYQ
ENB,Enbridge Inc,Energy,Large-Cap,4410244,NYQ
CEG,Constellation Energy Corporatio,Utilities,Large-Cap,2977606,NMS
MCK,McKesson Corporation,Healthcare,Large-Cap,700221,NYQ
CVNA,Carvana Co.,Consumer Cyclical,Large-Cap,4174024,NYQ
ADP,"Automatic Data Processing, Inc.",Technology,Large-Cap,2334465,NMS
GSK,GSK plc,Healthcare,Large-Cap,4278519,NYQ
CME,CME Group Inc.,Financial Services,Large-Cap,1904190,NMS
ICE,Intercontinental Exchange Inc.,Financial Services,Large-Cap,3250008,NYQ
BMO,Bank Of Montreal,Financial Services,Large-Cap,722955,NYQ
GD,General Dynamics Corporation,Industrials,Large-Cap,1262547,NYQ
SO,Southern Company (The),Utilities,Large-Cap,5926109,NYQ
NOC,Northrop Grumman Corporation,Industrials,Large-Cap,844331,NYQ
PBR,Petroleo Brasileiro S.A. Petrob,Energy,Large-Cap,21546504,NYQ
ITUB,Itau Unibanco Banco Holding SA,Financial Services,Large-Cap,22004276,NYQ
BP,BP p.l.c.,Energy,Large-Cap,8013388,NYQ
SNPS,"Synopsys, Inc.",Technology,Large-Cap,2100547,NMS
BNS,Bank Nova Scotia Halifax Pfd 3,Financial Services,Large-Cap,1919263,NYQ
HOOD,"Robinhood Markets, Inc.",Financial Services,Large-Cap,25107731,NMS
IAU,iShares Gold Trust Shares,N/A,Large-Cap,12844355,PCX
GLW,Corning Incorporated,Technology,Large-Cap,6725826,NYQ
BCS,Barclays PLC,Financial Services,Large-Cap,5245021,NYQ
DUK,Duke Energy Corporation (Holdin,Utilities,Large-Cap,3613624,NYQ
NKE,"Nike, Inc.",Consumer Cyclical,Large-Cap,18324027,NYQ
WM,"Waste Management, Inc.",Industrials,Large-Cap,2075568,NYQ
MCO,Moody's Corporation,Financial Services,Large-Cap,749626,NYQ
CVS,CVS Health Corporation,Healthcare,Large-Cap,7955186,NYQ
UPS,"United Parcel Service, Inc.",Industrials,Large-Cap,6146465,NYQ
PNC,"PNC Financial Services Group, I",Financial Services,Large-Cap,2207926,NYQ
FCX,"Freeport-McMoRan, Inc.",Basic Materials,Large-Cap,18222465,NYQ
NU,Nu Holdings Ltd.,Financial Services,Large-Cap,40848222,NYQ
DASH,"DoorDash, Inc.",Consumer Cyclical,Large-Cap,5399837,NMS
B,Barrick Mining Corporation,Basic Materials,Large-Cap,15604431,NYQ
MRSH,Marsh,Financial Services,Large-Cap,2708711,NYQ
USB,U.S. Bancorp,Financial Services,Large-Cap,9351006,NYQ
TT,Trane Technologies plc,Industrials,Large-Cap,1512895,NYQ
ING,"ING Group, N.V.",Financial Services,Large-Cap,1838108,NYQ
CM,Canadian Imperial Bank of Comme,Financial Services,Large-Cap,1140795,NYQ
HWM,Howmet Aerospace Inc.,Industrials,Large-Cap,2298695,NYQ
CDNS,"Cadence Design Systems, Inc.",Technology,Large-Cap,1746086,NMS
WDC,Western Digital Corporation,Technology,Large-Cap,8869247,NMS
SHW,Sherwin-Williams Company (The),Basic Materials,Large-Cap,1815240,NYQ
LYG,Lloyds Banking Group Plc,Financial Services,Large-Cap,7556936,NYQ
MAR,Marriott International,Consumer Cyclical,Large-Cap,1584565,NMS
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Large-Cap,5548806,NMS
NTES,"NetEase, Inc.",Communication Services,Large-Cap,647375,NMS
AMT,American Tower Corporation (REI,Real Estate,Large-Cap,3179800,NYQ
MMM,3M Company,Industrials,Large-Cap,3217267,NYQ
NGG,"National Grid Transco, PLC Nati",Utilities,Large-Cap,651078,NYQ
BAM,Brookfield Asset Management Inc,Financial Services,Large-Cap,2527457,NYQ
EMR,Emerson Electric Company,Industrials,Large-Cap,2698355,NYQ
BK,The Bank of New York Mellon Cor,Financial Services,Large-Cap,3517242,NYQ
CRH,CRH PLC,Basic Materials,Large-Cap,7656814,NYQ
GM,General Motors Company,Consumer Cyclical,Large-Cap,9049509,NYQ
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Large-Cap,969309,NMS
ABNB,"Airbnb, Inc.",Consumer Cyclical,Large-Cap,4727744,NMS
STX,Seagate Technology Holdings PLC,Technology,Large-Cap,4256531,NMS
ECL,Ecolab Inc.,Basic Materials,Large-Cap,1338736,NYQ
WMB,"Williams Companies, Inc. (The)",Energy,Large-Cap,7115883,NYQ
CMI,Cummins Inc.,Industrials,Large-Cap,893114,NYQ
MNST,Monster Beverage Corporation,Consumer Defensive,Large-Cap,5555885,NMS
EQIX,"Equinix, Inc.",Real Estate,Large-Cap,553086,NMS
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Large-Cap,2401890,NYQ
DB,Deutsche Bank AG,Financial Services,Large-Cap,2504575,NYQ
DELL,Dell Technologies Inc.,Technology,Large-Cap,6889934,NYQ
CTAS,Cintas Corporation,Industrials,Large-Cap,2002896,NMS
APO,"Apollo Global Management, Inc. ",Financial Services,Large-Cap,3168988,NYQ
CNQ,Canadian Natural Resources Limi,Energy,Large-Cap,8260388,NYQ
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Large-Cap,10846004,NMS
SLB,SLB Limited,Energy,Large-Cap,17022488,NYQ
ITW,Illinois Tool Works Inc.,Industrials,Large-Cap,1194216,NYQ
SE,Sea Limited,Consumer Cyclical,Large-Cap,5033206,NYQ
INFY,Infosys Limited,Technology,Large-Cap,13232496,NYQ
FDX,FedEx Corporation,Industrials,Large-Cap,1750473,NYQ
NWG,NatWest Group plc,Financial Services,Large-Cap,2366303,NYQ
SNOW,Snowflake Inc.,Technology,Large-Cap,4739549,NYQ
ELV,"Elevance Health, Inc.",Healthcare,Large-Cap,1607888,NYQ
VRT,"Vertiv Holdings, LLC",Industrials,Large-Cap,6256478,NYQ
NET,"Cloudflare, Inc.",Technology,Large-Cap,3106572,NYQ
CI,The Cigna Group,Healthcare,Large-Cap,1844663,NYQ
EPD,Enterprise Products Partners L.,Energy,Large-Cap,3894611,NYQ
JCI,Johnson Controls International ,Industrials,Large-Cap,5519403,NYQ
MRVL,"Marvell Technology, Inc.",Technology,Large-Cap,16750644,NMS
PWR,"Quanta Services, Inc.",Industrials,Large-Cap,978580,NYQ
AON,Aon plc,Financial Services,Large-Cap,1085342,NYQ
SNDK,Sandisk Corporation,Technology,Large-Cap,13957636,NMS
CSX,CSX Corporation,Industrials,Large-Cap,13359452,NMS
VALE,VALE S.A.,Basic Materials,Large-Cap,34918926,NYQ
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Large-Cap,1686609,NYQ
SPG,"Simon Property Group, Inc.",Real Estate,Large-Cap,1439167,NYQ
WBD,"Warner Bros. Discovery, Inc. - ",Communication Services,Large-Cap,43313250,NMS
RELX,RELX PLC PLC,Industrials,Large-Cap,2268247,NYQ
CL,Colgate-Palmolive Company,Consumer Defensive,Large-Cap,6668421,NYQ
COR,"Cencora, Inc.",Healthcare,Large-Cap,1418216,NYQ
WPM,Wheaton Precious Metals Corp,Basic Materials,Large-Cap,2024947,NYQ
TEL,TE Connectivity plc,Technology,Large-Cap,2018265,NYQ
RSG,"Republic Services, Inc.",Industrials,Large-Cap,1521667,NYQ
MSI,"Motorola Solutions, Inc.",Technology,Large-Cap,1458242,NYQ
LHX,"L3Harris Technologies, Inc.",Industrials,Large-Cap,1339924,NYQ
CP,Canadian Pacific Kansas City Li,Industrials,Large-Cap,2456718,NYQ
KMI,"Kinder Morgan, Inc.",Energy,Large-Cap,13765793,NYQ
EQNR,Equinor ASA,Energy,Large-Cap,4094277,NYQ
TFC,Truist Financial Corporation,Financial Services,Large-Cap,8585242,NYQ
NSC,Norfolk Southern Corporation,Industrials,Large-Cap,1247926,NYQ
AEP,American Electric Power Company,Utilities,Large-Cap,3392409,NMS
AMX,"America Movil, S.A.B. de C.V.",Communication Services,Large-Cap,2247959,NYQ
PCAR,PACCAR Inc.,Industrials,Large-Cap,3259393,NMS
SU,Suncor Energy  Inc.,Energy,Large-Cap,4655050,NYQ
CNI,Canadian National Railway Compa,Industrials,Large-Cap,1374690,NYQ
MFC,Manulife Financial Corporation,Financial Services,Large-Cap,2073093,NYQ
TRV,"The Travelers Companies, Inc.",Financial Services,Large-Cap,1507963,NYQ
FTNT,"Fortinet, Inc.",Technology,Large-Cap,5993591,NMS
AJG,Arthur J. Gallagher & Co.,Financial Services,Large-Cap,1782154,NYQ
ET,Energy Transfer LP,Energy,Large-Cap,15254759,NYQ
ROST,"Ross Stores, Inc.",Consumer Cyclical,Large-Cap,2654639,NMS
RACE,Ferrari N.V.,Consumer Cyclical,Large-Cap,690511,NYQ
TRP,TC Energy Corporation,Energy,Large-Cap,2214244,NYQ
EOG,"EOG Resources, Inc.",Energy,Large-Cap,4120837,NYQ
RKT,"Rocket Companies, Inc.",Financial Services,Large-Cap,29808345,NYQ
URI,"United Rentals, Inc.",Industrials,Large-Cap,668831,NYQ
BDX,"Becton, Dickinson and Company",Healthcare,Large-Cap,2183460,NYQ
AFL,AFLAC Incorporated,Financial Services,Large-Cap,2380678,NYQ
NXPI,NXP Semiconductors N.V.,Technology,Large-Cap,2792945,NMS
APD,"Air Products and Chemicals, Inc",Basic Materials,Large-Cap,1651121,NYQ
DLR,"Digital Realty Trust, Inc.",Real Estate,Large-Cap,1976921,NYQ
COIN,"Coinbase Global, Inc. - 3",Financial Services,Large-Cap,9172670,NMS
SRE,DBA Sempra,Utilities,Large-Cap,3903455,NYQ
ADSK,"Autodesk, Inc.",Technology,Large-Cap,1641119,NMS
VLO,Valero Energy Corporation,Energy,Large-Cap,3156265,NYQ
MPLX,MPLX LP,Energy,Large-Cap,1545540,NYQ
PSX,Phillips 66,Energy,Large-Cap,2353244,NYQ
NDAQ,"Nasdaq, Inc.",Financial Services,Large-Cap,3262737,NMS
TAK,Takeda Pharmaceutical Company L,Healthcare,Large-Cap,3002947,NYQ
O,Realty Income Corporation,Real Estate,Large-Cap,6442249,NYQ
BKR,Baker Hughes Company,Energy,Large-Cap,8060849,NMS
VST,Vistra Corp.,Utilities,Large-Cap,4909196,NYQ
IDXX,"IDEXX Laboratories, Inc.",Healthcare,Large-Cap,556293,NMS
F,Ford Motor Company,Consumer Cyclical,Large-Cap,58290106,NYQ
ZTS,Zoetis Inc.,Healthcare,Large-Cap,5421101,NYQ
BIDU,"Baidu, Inc.",Communication Services,Large-Cap,3370675,NMS
AU,AngloGold Ashanti PLC,Basic Materials,Large-Cap,2851063,NYQ
CCJ,Cameco Corporation,Energy,Large-Cap,4215449,NYQ
CRWV,"CoreWeave, Inc.",Technology,Large-Cap,30324495,NMS
TRI,Thomson Reuters Corp,Industrials,Large-Cap,1125340,NMS
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Large-Cap,20043906,NYQ
BSBR,Banco Santander Brasil SA,Financial Services,Large-Cap,706870,NYQ
PYPL,"PayPal Holdings, Inc.",Financial Services,Large-Cap,15405506,NMS
MPWR,"Monolithic Power Systems, Inc.",Technology,Large-Cap,671350,NMS
IMO,Imperial Oil Limited,Energy,Large-Cap,596985,ASE
D,"Dominion Energy, Inc.",Utilities,Large-Cap,6226585,NYQ
MPC,Marathon Petroleum Corporation,Energy,Large-Cap,2266216,NYQ
ALL,Allstate Corporation (The),Financial Services,Large-Cap,1656291,NYQ
EA,Electronic Arts Inc.,Communication Services,Large-Cap,1972104,NMS
MET,"MetLife, Inc.",Financial Services,Large-Cap,3607054,NYQ
AME,"AMETEK, Inc.",Industrials,Large-Cap,1351367,NYQ
CAH,"Cardinal Health, Inc.",Healthcare,Large-Cap,2122326,NYQ
GFI,Gold Fields Limited,Basic Materials,Large-Cap,3391059,NYQ
FNV,Franco-Nevada Corporation,Basic Materials,Large-Cap,781477,NYQ
RBLX,Roblox Corporation,Communication Services,Large-Cap,9330596,NYQ
CBRE,CBRE Group Inc,Real Estate,Large-Cap,1353177,NYQ
FERG,Ferguson Enterprises Inc.,Industrials,Large-Cap,1451691,NYQ
FAST,Fastenal Company,Industrials,Large-Cap,7758726,NMS
WDAY,"Workday, Inc.",Technology,Large-Cap,3141270,NMS
FER,Ferrovial SE,Industrials,Large-Cap,2346626,NMS
CTVA,"Corteva, Inc.",Basic Materials,Large-Cap,3759722,NYQ
DEO,Diageo plc,Consumer Defensive,Large-Cap,1776788,NYQ
EW,Edwards Lifesciences Corporatio,Healthcare,Large-Cap,3432970,NYQ
OKE,"ONEOK, Inc.",Energy,Large-Cap,4288472,NYQ
ARES,Ares Management Corporation,Financial Services,Large-Cap,2992088,NYQ
PSA,Public Storage,Real Estate,Large-Cap,1133562,NYQ
CARR,Carrier Global Corporation,Industrials,Large-Cap,7382722,NYQ
AXON,"Axon Enterprise, Inc.",Industrials,Large-Cap,897616,NMS
DDOG,"Datadog, Inc.",Technology,Large-Cap,5001060,NMS
GBTC,Grayscale Bitcoin Trust (BTC),N/A,Large-Cap,5332550,PCX
TGT,Target Corporation,Consumer Defensive,Large-Cap,7091719,NYQ
ROK,"Rockwell Automation, Inc.",Industrials,Large-Cap,872895,NYQ
AMP,"Ameriprise Financial, Inc.",Financial Services,Large-Cap,606706,NYQ
ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,Large-Cap,1381855,NMS
MSTR,Strategy Inc,Technology,Large-Cap,20014216,NMS
RKLB,Rocket Lab Corporation,Industrials,Large-Cap,23946921,NCM
HLN,Haleon plc,Healthcare,Large-Cap,9118313,NYQ
KGC,Kinross Gold Corporation,Basic Materials,Large-Cap,9470614,NYQ
FANG,"Diamondback Energy, Inc.",Energy,Large-Cap,1823090,NMS
TTWO,"Take-Two Interactive Software, ",Communication Services,Large-Cap,1670924,NMS
EXC,Exelon Corporation,Utilities,Large-Cap,7565659,NMS
LNG,"Cheniere Energy, Inc.",Energy,Large-Cap,1959778,NYQ
XEL,Xcel Energy Inc.,Utilities,Large-Cap,5271501,NMS
MSCI,MSCI Inc.,Financial Services,Large-Cap,579385,NYQ
ABEV,Ambev S.A.,Consumer Defensive,Large-Cap,29549947,NYQ
OXY,Occidental Petroleum Corporatio,Energy,Large-Cap,10046991,NYQ
BBD,Banco Bradesco Sa,Financial Services,Large-Cap,34886145,NYQ
ASX,"ASE Technology Holding Co., Ltd",Technology,Large-Cap,7135814,NYQ
WCN,"Waste Connections, Inc.",Industrials,Large-Cap,1265295,NYQ
JD,"JD.com, Inc.",Consumer Cyclical,Large-Cap,10303475,NMS
EBAY,eBay Inc.,Consumer Cyclical,Large-Cap,4271291,NMS
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Large-Cap,3161447,NYQ
DAL,"Delta Air Lines, Inc.",Industrials,Large-Cap,7761950,NYQ
ETR,Entergy Corporation,Utilities,Large-Cap,2559398,NYQ
YUM,"Yum! Brands, Inc.",Consumer Cyclical,Large-Cap,2182449,NYQ
MT,Arcelor Mittal NY Registry Shar,Basic Materials,Large-Cap,1410532,NYQ
TRGP,"Targa Resources, Inc.",Energy,Large-Cap,1489237,NYQ
EL,"Estee Lauder Companies, Inc. (T",Consumer Defensive,Large-Cap,3495139,NYQ
CCEP,Coca-Cola Europacific Partners ,Consumer Defensive,Large-Cap,1603763,NMS
LVS,Las Vegas Sands Corp.,Consumer Cyclical,Large-Cap,5866542,NYQ
PUK,Prudential Public Limited Compa,Financial Services,Large-Cap,822768,NYQ
CTSH,Cognizant Technology Solutions ,Technology,Large-Cap,4659039,NMS
KR,Kroger Company (The),Consumer Defensive,Large-Cap,6577421,NYQ
IQV,"IQVIA Holdings, Inc.",Healthcare,Large-Cap,1327013,NYQ
AIG,"American International Group, I",Financial Services,Large-Cap,5043786,NYQ
FIX,"Comfort Systems USA, Inc.",Industrials,Large-Cap,573218,NYQ
ASTS,"AST SpaceMobile, Inc.",Technology,Large-Cap,14348445,NMS
TCOM,Trip.com Group Limited,Consumer Cyclical,Large-Cap,2888983,NMS
MCHP,Microchip Technology Incorporat,Technology,Large-Cap,9055219,NMS
SYY,Sysco Corporation,Consumer Defensive,Large-Cap,3430683,NYQ
PEG,Public Service Enterprise Group,Utilities,Large-Cap,2961140,NYQ
ALC,Alcon Inc.,Healthcare,Large-Cap,1663962,NYQ
DIA,SPDR Dow Jones Industrial Avera,N/A,Large-Cap,6158409,PCX
ROP,"Roper Technologies, Inc.",Technology,Large-Cap,1179926,NMS
NUE,Nucor Corporation,Basic Materials,Large-Cap,1585722,NYQ
WAB,Westinghouse Air Brake Technolo,Industrials,Large-Cap,786272,NYQ
VMC,Vulcan Materials Company (Holdi,Basic Materials,Large-Cap,1004190,NYQ
GRMN,Garmin Ltd.,Technology,Large-Cap,1019516,NYQ
XYZ,"Block, Inc.",Technology,Large-Cap,7301819,NYQ
NOK,Nokia Corporation Sponsored,Technology,Large-Cap,32099204,NYQ
CPRT,"Copart, Inc.",Industrials,Large-Cap,8869936,NMS
HMC,"Honda Motor Company, Ltd.",Consumer Cyclical,Large-Cap,1030760,NYQ
