ticker,name,sector,cap_tier,avg_volume,exchange
PG,Procter & Gamble Company (The),Consumer Defensive,Mega-Cap,10363137,NYQ
CVX,Chevron Corporation,Energy,Mega-Cap,9397063,NYQ
UNH,UnitedHealth Group Incorporated,Healthcare,Mega-Cap,7432877,NYQ
WFC,Wells Fargo & Company,Financial Services,Mega-Cap,14665559,NYQ
KO,Coca-Cola Company (The),Consumer Defensive,Mega-Cap,16638801,NYQ
MS,Morgan Stanley,Financial Services,Mega-Cap,5742336,NYQ
CSCO,"Cisco Systems, Inc.",Technology,Mega-Cap,21115259,NMS
AZN,Astrazeneca PLC,Healthcare,Mega-Cap,6305732,NMS
CAT,"Caterpillar, Inc.",Industrials,Mega-Cap,2547262,NYQ
IBM,International Business Machines,Technology,Mega-Cap,4508572,NYQ
GS,"Goldman Sachs Group, Inc. (The)",Financial Services,Mega-Cap,2115763,NYQ
SAP,SAP  SE,Technology,Mega-Cap,1527331,NYQ
MRK,"Merck & Company, Inc.",Healthcare,Mega-Cap,13890272,NYQ
HSBC,"HSBC Holdings, plc.",Financial Services,Mega-Cap,1731332,NYQ
NVS,Novartis AG,Healthcare,Mega-Cap,1686942,NYQ
AXP,American Express Company,Financial Services,Mega-Cap,2592936,NYQ
NVO,Novo Nordisk A/S,Healthcare,Mega-Cap,20196245,NYQ
LRCX,Lam Research Corporation,Technology,Mega-Cap,11480675,NMS
RTX,RTX Corporation,Industrials,Mega-Cap,4524329,NYQ
CRM,"Salesforce, Inc.",Technology,Mega-Cap,7870277,NYQ
PM,Philip Morris International Inc,Consumer Defensive,Mega-Cap,5766996,NYQ
QQQ,"Invesco QQQ Trust, Series 1",N/A,Mega-Cap,56076927,NGM
RY,Royal Bank Of Canada,Financial Services,Mega-Cap,1148308,NYQ
TMO,Thermo Fisher Scientific Inc,Healthcare,Mega-Cap,1825619,NYQ
AMAT,"Applied Materials, Inc.",Technology,Mega-Cap,7435098,NMS
TMUS,"T-Mobile US, Inc.",Communication Services,Mega-Cap,5347445,NMS
C,"Citigroup, Inc.",Financial Services,Mega-Cap,13311444,NYQ
MCD,McDonald's Corporation,Consumer Cyclical,Mega-Cap,3240083,NYQ
ABT,Abbott Laboratories,Healthcare,Large-Cap,6864144,NYQ
SHOP,Shopify Inc.,Technology,Large-Cap,7948701,NMS
ISRG,"Intuitive Surgical, Inc.",Healthcare,Large-Cap,1833222,NMS
APP,Applovin Corporation,Communication Services,Large-Cap,4296601,NMS
LIN,Linde plc,Basic Materials,Mega-Cap,2869904,NMS
DIS,Walt Disney Company (The),Communication Services,Large-Cap,10747462,NYQ
SHEL,Shell PLC,Energy,Mega-Cap,4487494,NYQ
QCOM,QUALCOMM Incorporated,Technology,Large-Cap,10388514,NMS
INTC,Intel Corporation,Technology,Mega-Cap,96669809,NMS
MUFG,"Mitsubishi UFJ Financial Group,",Financial Services,Mega-Cap,3688711,NYQ
PEP,"Pepsico, Inc.",Consumer Defensive,Large-Cap,7613503,NMS
BX,Blackstone Inc.,Financial Services,Large-Cap,4017006,NYQ
SCHW,Charles Schwab Corporation (The,Financial Services,Large-Cap,8652324,NYQ
UBER,"Uber Technologies, Inc.",Technology,Large-Cap,19108316,NYQ
INTU,Intuit Inc.,Technology,Large-Cap,1963414,NMS
AMGN,Amgen Inc.,Healthcare,Large-Cap,2854698,NMS
BA,Boeing Company (The),Industrials,Large-Cap,8659132,NYQ
SAN,"Banco Santander, S.A. Sponsored",Financial Services,Large-Cap,3076980,NYQ
TJX,"TJX Companies, Inc. (The)",Consumer Cyclical,Large-Cap,5213816,NYQ
ACN,Accenture plc,Technology,Large-Cap,3967634,NYQ
KLAC,KLA Corporation,Technology,Large-Cap,1011249,NMS
T,AT&T Inc.,Communication Services,Large-Cap,46203072,NYQ
PDD,PDD Holdings Inc.,Consumer Cyclical,Large-Cap,8477698,NMS
TXN,Texas Instruments Incorporated,Technology,Large-Cap,7304216,NMS
HDB,HDFC Bank Limited,Financial Services,Large-Cap,4241496,NYQ
VZ,Verizon Communications Inc.,Communication Services,Large-Cap,27690118,NYQ
GEV,GE Vernova Inc.,Industrials,Large-Cap,3182836,NYQ
BLK,"BlackRock, Inc.",Financial Services,Large-Cap,653521,NYQ
DHR,Danaher Corporation,Healthcare,Large-Cap,3389170,NYQ
APH,Amphenol Corporation,Technology,Large-Cap,7997426,NYQ
NEE,"NextEra Energy, Inc.",Utilities,Large-Cap,9588273,NYQ
SPGI,S&P Global Inc.,Financial Services,Large-Cap,1581667,NYQ
COF,Capital One Financial Corporati,Financial Services,Large-Cap,4078344,NYQ
BHP,BHP Group Limited,Basic Materials,Large-Cap,3123140,NYQ
TD,Toronto Dominion Bank (The),Financial Services,Large-Cap,2187913,NYQ
ANET,"Arista Networks, Inc.",Technology,Large-Cap,7634211,NYQ
NOW,"ServiceNow, Inc.",Technology,Large-Cap,9616329,NYQ
SONY,Sony Group Corporation,Technology,Large-Cap,4236080,NYQ
GILD,"Gilead Sciences, Inc.",Healthcare,Large-Cap,6936824,NMS
UBS,UBS Group AG Registered,Financial Services,Large-Cap,1976208,NYQ
ADI,"Analog Devices, Inc.",Technology,Large-Cap,3758585,NMS
BSX,Boston Scientific Corporation,Healthcare,Large-Cap,9467883,NYQ
PFE,"Pfizer, Inc.",Healthcare,Large-Cap,64798724,NYQ
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Large-Cap,3021624,NYQ
ADBE,Adobe Inc.,Technology,Large-Cap,4168570,NMS
SYK,Stryker Corporation,Healthcare,Large-Cap,1747216,NYQ
HON,Honeywell International Inc.,Industrials,Large-Cap,4341177,NMS
UL,Unilever PLC,Consumer Defensive,Large-Cap,2657580,NYQ
TTE,TotalEnergies SE,Energy,Large-Cap,1166239,NYQ
RIO,Rio Tinto Plc,Basic Materials,Large-Cap,3344808,NYQ
UNP,Union Pacific Corporation,Industrials,Large-Cap,3072645,NYQ
DE,Deere & Company,Industrials,Large-Cap,1430680,NYQ
BBVA,Banco Bilbao Vizcaya Argentaria,Financial Services,Large-Cap,1421193,NYQ
SCCO,Southern Copper Corporation,Basic Materials,Large-Cap,1446777,NYQ
PANW,"Palo Alto Networks, Inc.",Technology,Large-Cap,5825396,NMS
WELL,Welltower Inc.,Real Estate,Large-Cap,3438729,NYQ
MDT,Medtronic plc.,Healthcare,Large-Cap,6988383,NYQ
SMFG,Sumitomo Mitsui Financial Group,Financial Services,Large-Cap,2104919,NYQ
BUD,Anheuser-Busch Inbev SA Sponsor,Consumer Defensive,Large-Cap,2045006,NYQ
PGR,Progressive Corporation (The),Financial Services,Large-Cap,3472132,NYQ
ETN,"Eaton Corporation, PLC",Industrials,Large-Cap,2917991,NYQ
CB,Chubb Limited,Financial Services,Large-Cap,1719329,NYQ
KKR,KKR & Co. Inc.,Financial Services,Large-Cap,4228411,NYQ
COP,ConocoPhillips,Energy,Large-Cap,7482881,NYQ
LMT,Lockheed Martin Corporation,Industrials,Large-Cap,1551942,NYQ
VRTX,Vertex Pharmaceuticals Incorpor,Healthcare,Large-Cap,1415803,NMS
ARM,Arm Holdings plc,Technology,Large-Cap,4794688,NMS
IBKR,"Interactive Brokers Group, Inc.",Financial Services,Large-Cap,4144870,NMS
PLD,"Prologis, Inc.",Real Estate,Large-Cap,3465613,NYQ
BTI,British American Tobacco  Indus,Consumer Defensive,Large-Cap,3564078,NYQ
NEM,Newmont Corporation,Basic Materials,Large-Cap,9605163,NYQ
CRWD,"CrowdStrike Holdings, Inc.",Technology,Large-Cap,2366475,NMS
SNY,Sanofi,Healthcare,Large-Cap,2636854,NMS
PH,Parker-Hannifin Corporation,Industrials,Large-Cap,645247,NYQ
BMY,Bristol-Myers Squibb Company,Healthcare,Large-Cap,15441203,NYQ
SPOT,Spotify Technology S.A.,Communication Services,Large-Cap,2080901,NYQ
IBN,ICICI Bank Limited,Financial Services,Large-Cap,5689745,NYQ
HCA,"HCA Healthcare, Inc.",Healthcare,Large-Cap,1267355,NYQ
CMCSA,Comcast Corporation,Communication Services,Large-Cap,38633355,NMS
MELI,"MercadoLibre, Inc.",Consumer Cyclical,Large-Cap,546745,NMS
ADP,"Automatic Data Processing, Inc.",Technology,Large-Cap,2260042,NMS
GLD,SPDR Gold Shares,N/A,Large-Cap,12809509,PCX
BN,Brookfield Corporation,Financial Services,Large-Cap,4030613,NYQ
HOOD,"Robinhood Markets, Inc.",Financial Services,Large-Cap,25205547,NMS
CVS,CVS Health Corporation,Healthcare,Large-Cap,7381460,NYQ
GSK,GSK plc,Healthcare,Large-Cap,4597990,NYQ
MCK,McKesson Corporation,Healthcare,Large-Cap,704726,NYQ
CEG,Constellation Energy Corporatio,Utilities,Large-Cap,2870236,NMS
SBUX,Starbucks Corporation,Consumer Cyclical,Large-Cap,9958837,NMS
ENB,Enbridge Inc,Energy,Large-Cap,4236031,NYQ
SNPS,"Synopsys, Inc.",Technology,Large-Cap,2107298,NMS
MFG,"Mizuho Financial Group, Inc. Sp",Financial Services,Large-Cap,3160921,NYQ
NKE,"Nike, Inc.",Consumer Cyclical,Large-Cap,18292952,NYQ
DASH,"DoorDash, Inc.",Consumer Cyclical,Large-Cap,5412326,NMS
CME,CME Group Inc.,Financial Services,Large-Cap,1918680,NMS
SO,Southern Company (The),Utilities,Large-Cap,5935362,NYQ
CVNA,Carvana Co.,Consumer Cyclical,Large-Cap,4045760,NYQ
BMO,Bank Of Montreal,Financial Services,Large-Cap,703532,NYQ
MCO,Moody's Corporation,Financial Services,Large-Cap,763877,NYQ
GD,General Dynamics Corporation,Industrials,Large-Cap,1246601,NYQ
MO,"Altria Group, Inc.",Consumer Defensive,Large-Cap,9456878,NYQ
AEM,Agnico Eagle Mines Limited,Basic Materials,Large-Cap,2487660,NYQ
ICE,Intercontinental Exchange Inc.,Financial Services,Large-Cap,3500896,NYQ
MMC,"Marsh & McLennan Companies, Inc",Financial Services,Large-Cap,2716214,NYQ
NTES,"NetEase, Inc.",Communication Services,Large-Cap,643126,NMS
DUK,Duke Energy Corporation (Holdin,Utilities,Large-Cap,3438731,NYQ
BCS,Barclays PLC,Financial Services,Large-Cap,5407262,NYQ
UPS,"United Parcel Service, Inc.",Industrials,Large-Cap,6497126,NYQ
BNS,Bank Nova Scotia Halifax Pfd 3,Financial Services,Large-Cap,1890963,NYQ
BP,BP p.l.c.,Energy,Large-Cap,7841347,NYQ
MAR,Marriott International,Consumer Cyclical,Large-Cap,1573780,NMS
MMM,3M Company,Industrials,Large-Cap,3056037,NYQ
WM,"Waste Management, Inc.",Industrials,Large-Cap,2095272,NYQ
CDNS,"Cadence Design Systems, Inc.",Technology,Large-Cap,1792827,NMS
BAM,Brookfield Asset Management Inc,Financial Services,Large-Cap,2396411,NYQ
USB,U.S. Bancorp,Financial Services,Large-Cap,9217321,NYQ
PNC,"PNC Financial Services Group, I",Financial Services,Large-Cap,2167390,NYQ
CM,Canadian Imperial Bank of Comme,Financial Services,Large-Cap,1104157,NYQ
NU,Nu Holdings Ltd.,Financial Services,Large-Cap,37897949,NYQ
SHW,Sherwin-Williams Company (The),Basic Materials,Large-Cap,1874627,NYQ
APO,"Apollo Global Management, Inc. ",Financial Services,Large-Cap,3080180,NYQ
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Large-Cap,1011050,NMS
BK,The Bank of New York Mellon Cor,Financial Services,Large-Cap,3484913,NYQ
ABNB,"Airbnb, Inc.",Consumer Cyclical,Large-Cap,4789116,NMS
NOC,Northrop Grumman Corporation,Industrials,Large-Cap,815175,NYQ
HWM,Howmet Aerospace Inc.,Industrials,Large-Cap,2229426,NYQ
ELV,"Elevance Health, Inc.",Healthcare,Large-Cap,1465652,NYQ
TT,Trane Technologies plc,Industrials,Large-Cap,1415316,NYQ
CRH,CRH PLC,Basic Materials,Large-Cap,7639550,NYQ
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Large-Cap,2401290,NYQ
IAU,iShares Gold Trust Shares,N/A,Large-Cap,9967688,PCX
ITUB,Itau Unibanco Banco Holding SA,Financial Services,Large-Cap,20283225,NYQ
ING,"ING Group, N.V.",Financial Services,Large-Cap,1801377,NYQ
B,Barrick Mining Corporation,Basic Materials,Large-Cap,15231085,NYQ
GM,General Motors Company,Consumer Cyclical,Large-Cap,8910660,NYQ
EMR,Emerson Electric Company,Industrials,Large-Cap,2668196,NYQ
LYG,Lloyds Banking Group Plc,Financial Services,Large-Cap,7281780,NYQ
AMT,American Tower Corporation (REI,Real Estate,Large-Cap,3183409,NYQ
SE,Sea Limited,Consumer Cyclical,Large-Cap,4937211,NYQ
DELL,Dell Technologies Inc.,Technology,Large-Cap,6704540,NYQ
NGG,"National Grid Transco, PLC Nati",Utilities,Large-Cap,617067,NYQ
FCX,"Freeport-McMoRan, Inc.",Basic Materials,Large-Cap,16459436,NYQ
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Large-Cap,5549644,NMS
ECL,Ecolab Inc.,Basic Materials,Large-Cap,1396360,NYQ
RELX,RELX PLC PLC,Industrials,Large-Cap,2054085,NYQ
EQIX,"Equinix, Inc.",Real Estate,Large-Cap,559524,NMS
CTAS,Cintas Corporation,Industrials,Large-Cap,2055272,NMS
SNOW,Snowflake Inc.,Technology,Large-Cap,4755237,NYQ
PBR,Petroleo Brasileiro S.A. Petrob,Energy,Large-Cap,20522159,NYQ
AON,Aon plc,Financial Services,Large-Cap,1097291,NYQ
CI,The Cigna Group,Healthcare,Large-Cap,2022631,NYQ
CMI,Cummins Inc.,Industrials,Large-Cap,891631,NYQ
MNST,Monster Beverage Corporation,Consumer Defensive,Large-Cap,5558180,NMS
WMB,"Williams Companies, Inc. (The)",Energy,Large-Cap,7229150,NYQ
DB,Deutsche Bank AG,Financial Services,Large-Cap,2434916,NYQ
ITW,Illinois Tool Works Inc.,Industrials,Large-Cap,1268296,NYQ
GLW,Corning Incorporated,Technology,Large-Cap,6410498,NYQ
INFY,Infosys Limited,Technology,Large-Cap,13539636,NYQ
FDX,FedEx Corporation,Industrials,Large-Cap,1723952,NYQ
JCI,Johnson Controls International ,Industrials,Large-Cap,5421216,NYQ
MRVL,"Marvell Technology, Inc.",Technology,Large-Cap,17096560,NMS
NWG,NatWest Group plc,Financial Services,Large-Cap,2371867,NYQ
WBD,"Warner Bros. Discovery, Inc. - ",Communication Services,Large-Cap,44236831,NMS
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Large-Cap,1652419,NYQ
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Large-Cap,11018131,NMS
SPG,"Simon Property Group, Inc.",Real Estate,Large-Cap,1440945,NYQ
EPD,Enterprise Products Partners L.,Energy,Large-Cap,3864154,NYQ
AJG,Arthur J. Gallagher & Co.,Financial Services,Large-Cap,1832134,NYQ
TEL,TE Connectivity plc,Technology,Large-Cap,2017127,NYQ
SLB,SLB Limited,Energy,Large-Cap,15959273,NYQ
COIN,"Coinbase Global, Inc. - 3",Financial Services,Large-Cap,9165657,NMS
RSG,"Republic Services, Inc.",Industrials,Large-Cap,1560545,NYQ
CP,Canadian Pacific Kansas City Li,Industrials,Large-Cap,2441655,NYQ
CNQ,Canadian Natural Resources Limi,Energy,Large-Cap,7902265,NYQ
CSX,CSX Corporation,Industrials,Large-Cap,12911032,NMS
RACE,Ferrari N.V.,Consumer Cyclical,Large-Cap,707403,NYQ
NET,"Cloudflare, Inc.",Technology,Large-Cap,2775754,NYQ
CL,Colgate-Palmolive Company,Consumer Defensive,Large-Cap,6833085,NYQ
COR,"Cencora, Inc.",Healthcare,Large-Cap,1416703,NYQ
NSC,Norfolk Southern Corporation,Industrials,Large-Cap,1260478,NYQ
WDC,Western Digital Corporation,Technology,Large-Cap,8850421,NMS
TRV,"The Travelers Companies, Inc.",Financial Services,Large-Cap,1473973,NYQ
MSI,"Motorola Solutions, Inc.",Technology,Large-Cap,1455603,NYQ
MFC,Manulife Financial Corporation,Financial Services,Large-Cap,2057972,NYQ
CNI,Canadian National Railway Compa,Industrials,Large-Cap,1343039,NYQ
PCAR,PACCAR Inc.,Industrials,Large-Cap,3166781,NMS
AEP,American Electric Power Company,Utilities,Large-Cap,3537418,NMS
STX,Seagate Technology Holdings PLC,Technology,Large-Cap,4132521,NMS
AMX,"America Movil, S.A.B. de C.V.",Communication Services,Large-Cap,2108072,NYQ
PWR,"Quanta Services, Inc.",Industrials,Large-Cap,1013634,NYQ
ROST,"Ross Stores, Inc.",Consumer Cyclical,Large-Cap,2608345,NMS
VRT,"Vertiv Holdings, LLC",Industrials,Large-Cap,6479711,NYQ
LHX,"L3Harris Technologies, Inc.",Industrials,Large-Cap,1319322,NYQ
KMI,"Kinder Morgan, Inc.",Energy,Large-Cap,13723814,NYQ
VALE,VALE S.A.,Basic Materials,Large-Cap,33365985,NYQ
NXPI,NXP Semiconductors N.V.,Technology,Large-Cap,2861052,NMS
RKT,"Rocket Companies, Inc.",Financial Services,Large-Cap,31694590,NYQ
FTNT,"Fortinet, Inc.",Technology,Large-Cap,5795959,NMS
VLO,Valero Energy Corporation,Energy,Large-Cap,3001773,NYQ
EQNR,Equinor ASA,Energy,Large-Cap,4088096,NYQ
URI,"United Rentals, Inc.",Industrials,Large-Cap,642762,NYQ
AFL,AFLAC Incorporated,Financial Services,Large-Cap,2335890,NYQ
ADSK,"Autodesk, Inc.",Technology,Large-Cap,1570490,NMS
BDX,"Becton, Dickinson and Company",Healthcare,Large-Cap,2183237,NYQ
TRI,Thomson Reuters Corp,Industrials,Large-Cap,1086619,NMS
PSX,Phillips 66,Energy,Large-Cap,2438191,NYQ
APD,"Air Products and Chemicals, Inc",Basic Materials,Large-Cap,1592934,NYQ
ET,Energy Transfer LP,Energy,Large-Cap,14897201,NYQ
ARES,Ares Management Corporation,Financial Services,Large-Cap,2936381,NYQ
EOG,"EOG Resources, Inc.",Energy,Large-Cap,3916950,NYQ
SRE,DBA Sempra,Utilities,Large-Cap,3596037,NYQ
F,Ford Motor Company,Consumer Cyclical,Large-Cap,65071521,NYQ
NDAQ,"Nasdaq, Inc.",Financial Services,Large-Cap,3193991,NMS
IDXX,"IDEXX Laboratories, Inc.",Healthcare,Large-Cap,560208,NMS
WPM,Wheaton Precious Metals Corp,Basic Materials,Large-Cap,1936895,NYQ
ZTS,Zoetis Inc.,Healthcare,Large-Cap,5229813,NYQ
WDAY,"Workday, Inc.",Technology,Large-Cap,2882939,NMS
TRP,TC Energy Corporation,Energy,Large-Cap,2208427,NYQ
SU,Suncor Energy  Inc.,Energy,Large-Cap,4494427,NYQ
PYPL,"PayPal Holdings, Inc.",Financial Services,Large-Cap,17001291,NMS
ALL,Allstate Corporation (The),Financial Services,Large-Cap,1647427,NYQ
TAK,Takeda Pharmaceutical Company L,Healthcare,Large-Cap,2905926,NYQ
MPC,Marathon Petroleum Corporation,Energy,Large-Cap,2226431,NYQ
O,Realty Income Corporation,Real Estate,Large-Cap,6439429,NYQ
MPLX,MPLX LP,Energy,Large-Cap,1543362,NYQ
DLR,"Digital Realty Trust, Inc.",Real Estate,Large-Cap,1991554,NYQ
MET,"MetLife, Inc.",Financial Services,Large-Cap,3545150,NYQ
ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,Large-Cap,1386495,NMS
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Large-Cap,22438109,NYQ
RBLX,Roblox Corporation,Communication Services,Large-Cap,9158627,NYQ
EA,Electronic Arts Inc.,Communication Services,Large-Cap,1994611,NMS
VST,Vistra Corp.,Utilities,Large-Cap,5040193,NYQ
TCOM,Trip.com Group Limited,Consumer Cyclical,Large-Cap,2611634,NMS
EW,Edwards Lifesciences Corporatio,Healthcare,Large-Cap,3950047,NYQ
BKR,Baker Hughes Company,Energy,Large-Cap,7601537,NMS
CBRE,CBRE Group Inc,Real Estate,Large-Cap,1398591,NYQ
D,"Dominion Energy, Inc.",Utilities,Large-Cap,6228288,NYQ
BIDU,"Baidu, Inc.",Communication Services,Large-Cap,3471757,NMS
GBTC,Grayscale Bitcoin Trust (BTC),N/A,Large-Cap,5269075,PCX
SNDK,Sandisk Corporation,Technology,Large-Cap,12744849,NMS
AXON,"Axon Enterprise, Inc.",Industrials,Large-Cap,857406,NMS
FER,Ferrovial SE,Industrials,Large-Cap,2318454,NMS
AME,"AMETEK, Inc.",Industrials,Large-Cap,1427603,NYQ
TGT,Target Corporation,Consumer Defensive,Large-Cap,7248608,NYQ
MSTR,Strategy Inc,Technology,Large-Cap,19178345,NMS
DEO,Diageo plc,Consumer Defensive,Large-Cap,1748309,NYQ
RDDT,"Reddit, Inc.",Communication Services,Large-Cap,4791811,NYQ
CAH,"Cardinal Health, Inc.",Healthcare,Large-Cap,2265503,NYQ
FAST,Fastenal Company,Industrials,Large-Cap,7658706,NMS
AMP,"Ameriprise Financial, Inc.",Financial Services,Large-Cap,599939,NYQ
BSBR,Banco Santander Brasil SA,Financial Services,Large-Cap,651483,NYQ
CTVA,"Corteva, Inc.",Basic Materials,Large-Cap,3784381,NYQ
PSA,Public Storage,Real Estate,Large-Cap,1160132,NYQ
ROP,"Roper Technologies, Inc.",Technology,Large-Cap,1042909,NMS
TTWO,"Take-Two Interactive Software, ",Communication Services,Large-Cap,1536762,NMS
DAL,"Delta Air Lines, Inc.",Industrials,Large-Cap,7804355,NYQ
CCJ,Cameco Corporation,Energy,Large-Cap,4514624,NYQ
FERG,Ferguson Enterprises Inc.,Industrials,Large-Cap,1487252,NYQ
AU,AngloGold Ashanti PLC,Basic Materials,Large-Cap,2700722,NYQ
MPWR,"Monolithic Power Systems, Inc.",Technology,Large-Cap,689608,NMS
DDOG,"Datadog, Inc.",Technology,Large-Cap,4685319,NMS
CARR,Carrier Global Corporation,Industrials,Large-Cap,7233555,NYQ
OKE,"ONEOK, Inc.",Energy,Large-Cap,4188168,NYQ
ROK,"Rockwell Automation, Inc.",Industrials,Large-Cap,874440,NYQ
IMO,Imperial Oil Limited,Energy,Large-Cap,580781,ASE
MSCI,MSCI Inc.,Financial Services,Large-Cap,607050,NYQ
HLN,Haleon plc,Healthcare,Large-Cap,9381560,NYQ
RKLB,Rocket Lab Corporation,Industrials,Large-Cap,23432727,NCM
EXC,Exelon Corporation,Utilities,Large-Cap,7628204,NMS
JD,"JD.com, Inc.",Consumer Cyclical,Large-Cap,10415929,NMS
FNV,Franco-Nevada Corporation,Basic Materials,Large-Cap,728409,NYQ
XEL,Xcel Energy Inc.,Utilities,Large-Cap,5412439,NMS
WCN,"Waste Connections, Inc.",Industrials,Large-Cap,1276849,NYQ
LNG,"Cheniere Energy, Inc.",Energy,Large-Cap,2022549,NYQ
AIG,"American International Group, I",Financial Services,Large-Cap,4976372,NYQ
XYZ,"Block, Inc.",Technology,Large-Cap,7301890,NYQ
FANG,"Diamondback Energy, Inc.",Energy,Large-Cap,1775847,NMS
YUM,"Yum! Brands, Inc.",Consumer Cyclical,Large-Cap,2150622,NYQ
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Large-Cap,3226360,NYQ
OXY,Occidental Petroleum Corporatio,Energy,Large-Cap,9812980,NYQ
LVS,Las Vegas Sands Corp.,Consumer Cyclical,Large-Cap,5508550,NYQ
CTSH,Cognizant Technology Solutions ,Technology,Large-Cap,4878372,NMS
SYM,Symbotic Inc.,Industrials,Large-Cap,2724113,NGM
PRU,"Prudential Financial, Inc.",Financial Services,Large-Cap,1706870,NYQ
EBAY,eBay Inc.,Consumer Cyclical,Large-Cap,4749863,NMS
CUK,Carnival Plc,Consumer Cyclical,Large-Cap,1952503,NYQ
IQV,"IQVIA Holdings, Inc.",Healthcare,Large-Cap,1402483,NYQ
CCL,Carnival Corporation,Consumer Cyclical,Large-Cap,21205986,NYQ
A,"Agilent Technologies, Inc.",Healthcare,Large-Cap,1973637,NYQ
GRMN,Garmin Ltd.,Technology,Large-Cap,1064852,NYQ
GFI,Gold Fields Limited,Basic Materials,Large-Cap,3204511,NYQ
PAYX,"Paychex, Inc.",Technology,Large-Cap,3282503,NMS
CPNG,"Coupang, Inc.",Consumer Cyclical,Large-Cap,14800365,NYQ
ETR,Entergy Corporation,Utilities,Large-Cap,2617055,NYQ
GEHC,GE HealthCare Technologies Inc.,Healthcare,Large-Cap,3714416,NMS
CCEP,Coca-Cola Europacific Partners ,Consumer Defensive,Large-Cap,1625144,NMS
DIA,SPDR Dow Jones Industrial Avera,N/A,Large-Cap,6347354,PCX
PUK,Prudential Public Limited Compa,Financial Services,Large-Cap,866595,NYQ
ALC,Alcon Inc.,Healthcare,Large-Cap,1701995,NYQ
EL,"Estee Lauder Companies, Inc. (T",Consumer Defensive,Large-Cap,3561870,NYQ
MCHP,Microchip Technology Incorporat,Technology,Large-Cap,8822486,NMS
VEEV,Veeva Systems Inc.,Healthcare,Large-Cap,1541298,NYQ
KR,Kroger Company (The),Consumer Defensive,Large-Cap,6626983,NYQ
VMC,Vulcan Materials Company (Holdi,Basic Materials,Large-Cap,1060631,NYQ
TEAM,Atlassian Corporation,Technology,Large-Cap,2984880,NMS
ABEV,Ambev S.A.,Consumer Defensive,Large-Cap,33912270,NYQ
HMC,"Honda Motor Company, Ltd.",Consumer Cyclical,Large-Cap,1034000,NYQ
PEG,Public Service Enterprise Group,Utilities,Large-Cap,2876652,NYQ
HIG,"The Hartford Insurance Group, I",Financial Services,Large-Cap,1504180,NYQ
NUE,Nucor Corporation,Basic Materials,Large-Cap,1574781,NYQ
CRWV,"CoreWeave, Inc.",Technology,Large-Cap,28711675,NMS
