ticker,name,sector,cap_tier,avg_volume,exchange
TFC,Truist Financial Corporation,Financial Services,Large-Cap,8861898,NYQ
WBD,"Warner Bros. Discovery, Inc. - ",Communication Services,Large-Cap,21668977,NMS
NKE,"Nike, Inc.",Consumer Cyclical,Large-Cap,23052911,NYQ
MPWR,"Monolithic Power Systems, Inc.",Technology,Large-Cap,931750,NMS
MET,"MetLife, Inc.",Financial Services,Large-Cap,3747414,NYQ
VALE,VALE S.A.,Basic Materials,Large-Cap,22887534,NYQ
D,"Dominion Energy, Inc.",Utilities,Large-Cap,6852171,NYQ
IMO,Imperial Oil Limited,Energy,Nano-Cap,571903,ASE
PSA,Public Storage,Real Estate,Large-Cap,1045114,NYQ
COR,"Cencora, Inc.",Healthcare,Large-Cap,1765319,NYQ
B,Barrick Mining Corporation,Basic Materials,Large-Cap,11276315,NYQ
TEL,TE Connectivity plc,Technology,Large-Cap,2722258,NYQ
O,Realty Income Corporation,Real Estate,Nano-Cap,5891619,NYQ
MPLX,MPLX LP,Energy,Large-Cap,1742533,NYQ
CTVA,"Corteva, Inc.",Basic Materials,Large-Cap,4068552,NYQ
NUE,Nucor Corporation,Basic Materials,Nano-Cap,1542823,NYQ
SRE,DBA Sempra,Utilities,Large-Cap,3599496,NYQ
F,Ford Motor Company,Consumer Cyclical,Large-Cap,64295090,NYQ
HPE,Hewlett Packard Enterprise Comp,Technology,Large-Cap,25960931,NYQ
DAL,"Delta Air Lines, Inc.",Industrials,Large-Cap,7525015,NYQ
BKR,Baker Hughes Company,Energy,Large-Cap,8778719,NMS
LHX,"L3Harris Technologies, Inc.",Industrials,Large-Cap,1409830,NYQ
TRGP,"Targa Resources, Inc.",Energy,Large-Cap,1220707,NYQ
TAK,Takeda Pharmaceutical Company L,Healthcare,Large-Cap,3388558,NYQ
OKE,"ONEOK, Inc.",Energy,Large-Cap,3778458,NYQ
AME,"AMETEK, Inc.",Industrials,Large-Cap,1190012,NYQ
FAST,Fastenal Company,Industrials,Large-Cap,7733317,NMS
CAH,"Cardinal Health, Inc.",Healthcare,Large-Cap,2384290,NYQ
OXY,Occidental Petroleum Corporatio,Energy,Large-Cap,10393390,NYQ
FANG,"Diamondback Energy, Inc.",Energy,Large-Cap,2371984,NMS
NDAQ,"Nasdaq, Inc.",Financial Services,Large-Cap,4023946,NMS
ETR,Entergy Corporation,Utilities,Large-Cap,3551334,NYQ
LNG,"Cheniere Energy, Inc.",Energy,Large-Cap,2170404,NYQ
EA,Electronic Arts Inc.,Communication Services,Large-Cap,2222298,NMS
CARR,Carrier Global Corporation,Industrials,Large-Cap,6600484,NYQ
ROK,"Rockwell Automation, Inc.",Industrials,Large-Cap,809201,NYQ
FITB,Fifth Third Bancorp,Financial Services,Large-Cap,6809061,NYQ
EBAY,eBay Inc.,Consumer Cyclical,Large-Cap,4638595,NMS
KEYS,Keysight Technologies Inc.,Technology,Large-Cap,1573817,NYQ
CVE,Cenovus Energy Inc,Energy,Large-Cap,8256846,NYQ
PYPL,"PayPal Holdings, Inc.",Financial Services,Large-Cap,17427153,NMS
WAB,Westinghouse Air Brake Technolo,Industrials,Large-Cap,950636,NYQ
XEL,Xcel Energy Inc.,Utilities,Large-Cap,5675811,NMS
MT,Arcelor Mittal NY Registry Shar,Basic Materials,Large-Cap,1956806,NYQ
HEI,Heico Corporation,Industrials,Large-Cap,631133,NYQ
ADSK,"Autodesk, Inc.",Technology,Large-Cap,2671642,NMS
LITE,Lumentum Holdings Inc.,Technology,Large-Cap,5531958,NMS
STT,State Street Corporation,Financial Services,Large-Cap,2277646,NYQ
WPM,Wheaton Precious Metals Corp,Basic Materials,Large-Cap,1982763,NYQ
VST,Vistra Corp.,Utilities,Large-Cap,4768649,NYQ
INFY,Infosys Limited,Technology,Large-Cap,21873446,NYQ
NOK,Nokia Corporation Sponsored,Technology,Large-Cap,110717733,NYQ
DVN,Devon Energy Corporation,Energy,Nano-Cap,14077861,NYQ
DEO,Diageo plc,Consumer Defensive,Large-Cap,1152138,NYQ
CCEP,Coca-Cola Europacific Partners ,Consumer Defensive,Large-Cap,1935304,NMS
XYZ,"Block, Inc.",Technology,Large-Cap,5753480,NYQ
TER,"Teradyne, Inc.",Technology,Nano-Cap,4379358,NMS
GRMN,Garmin Ltd.,Technology,Large-Cap,904433,NYQ
EXC,Exelon Corporation,Utilities,Large-Cap,8879285,NMS
AMP,"Ameriprise Financial, Inc.",Financial Services,Large-Cap,666111,NYQ
CIEN,Ciena Corporation,Technology,Large-Cap,2720715,NYQ
VTR,"Ventas, Inc.",Real Estate,Large-Cap,4115334,NYQ
ABEV,Ambev S.A.,Consumer Defensive,Large-Cap,27586477,NYQ
EW,Edwards Lifesciences Corporatio,Healthcare,Large-Cap,5052714,NYQ
ODFL,"Old Dominion Freight Line, Inc.",Industrials,Large-Cap,1875811,NMS
COHR,Coherent Corp.,Technology,Large-Cap,5797000,NYQ
SLF,Sun Life Financial Inc.,Financial Services,Large-Cap,669460,NYQ
HUM,Humana Inc.,Healthcare,Large-Cap,1556169,NYQ
VIK,Viking Holdings Ltd,Consumer Cyclical,Large-Cap,2903138,NYQ
TTWO,"Take-Two Interactive Software, ",Communication Services,Large-Cap,2504420,NMS
BE,Bloom Energy Corporation,Industrials,Large-Cap,13773076,NYQ
TRI,Thomson Reuters Corp,Industrials,Large-Cap,2140152,NMS
JBS,JBS N.V.,Consumer Defensive,Large-Cap,7233750,NYQ
BDX,"Becton, Dickinson and Company",Healthcare,Nano-Cap,2656001,NYQ
HLN,Haleon plc,Healthcare,Large-Cap,10196436,NYQ
IDXX,"IDEXX Laboratories, Inc.",Healthcare,Large-Cap,644700,NMS
FERG,Ferguson Enterprises Inc.,Industrials,Large-Cap,1376458,NYQ
ALAB,"Astera Labs, Inc.",Technology,Large-Cap,5807530,NMS
STM,STMicroelectronics N.V.,Technology,Large-Cap,12654395,NYQ
FER,Ferrovial N.V.,Industrials,Large-Cap,1637020,NMS
AXON,"Axon Enterprise, Inc.",Industrials,Large-Cap,1117015,NMS
FMX,Fomento Economico Mexicano S.A.,Consumer Defensive,Large-Cap,540617,NYQ
COIN,"Coinbase Global, Inc.",Financial Services,Large-Cap,8647831,NMS
UMC,United Microelectronics Corpora,Technology,Large-Cap,17916269,NYQ
CBRE,CBRE Group Inc,Real Estate,Large-Cap,2219828,NYQ
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Large-Cap,19155088,NYQ
PRU,"Prudential Financial, Inc.",Financial Services,Nano-Cap,1910750,NYQ
JD,"JD.com, Inc.",Consumer Cyclical,Large-Cap,9234523,NMS
AIG,"American International Group, I",Financial Services,Nano-Cap,4057428,NYQ
WCN,"Waste Connections, Inc.",Industrials,Large-Cap,1662757,NYQ
PAYX,"Paychex, Inc.",Technology,Large-Cap,3418022,NMS
WDS,Woodside Energy Group Limited,Energy,Nano-Cap,884711,NYQ
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Large-Cap,13323055,NMS
NBIS,Nebius Group N.V.,Communication Services,Large-Cap,19502692,NMS
LYV,"Live Nation Entertainment, Inc.",Communication Services,Large-Cap,2541195,NYQ
MSCI,MSCI Inc.,Financial Services,Large-Cap,713269,NYQ
ARES,Ares Management Corporation,Financial Services,Large-Cap,2530641,NYQ
CBRS,Cerebras Systems Inc.,Technology,Large-Cap,7552464,NMS
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Large-Cap,2433577,NYQ
ED,"Consolidated Edison, Inc.",Utilities,Nano-Cap,2456674,NYQ
YUM,"Yum! Brands, Inc.",Consumer Cyclical,Large-Cap,2367233,NYQ
MCHP,Microchip Technology Incorporat,Technology,Large-Cap,11999517,NMS
SYY,Sysco Corporation,Consumer Defensive,Large-Cap,3365792,NYQ
FNV,Franco-Nevada Corporation,Basic Materials,Nano-Cap,835088,NYQ
FLEX,Flex Ltd.,Technology,Large-Cap,7318692,NMS
AU,AngloGold Ashanti PLC,Basic Materials,Large-Cap,2994806,NYQ
